1D;2D;3D
215;193;892
974;30;174
142;868;65
239;143;887
150;843;15
940;148;100
44;775;81
946;133;46
249;600;175
759;3;155
638;215;161
187;630;172
74;157;817
134;707;227
172;166;812
200;112;895
18;996;168
758;15;157
536;183;16
844;134;164
888;136;32
651;79;10
73;990;212
19;516;100
158;969;163
145;975;80
561;153;76
144;115;535
19;144;945
228;86;516
698;37;15
192;773;228
725;139;29
563;19;249
199;951;102
89;199;521
177;872;157
990;4;14
946;61;183
8;940;113
177;541;121
58;174;804
531;191;122
6;844;125
867;69;65
215;540;140
177;203;569
110;170;679
210;563;51
52;926;35
6;12;646
120;118;907
912;235;128
957;147;2
20;990;128
128;133;644
575;205;32
182;910;194
11;48;680
108;678;188
154;603;37
110;136;967
610;197;225
227;605;90
520;46;184
695;111;200
187;919;194
35;19;614
36;41;904
75;882;32
565;221;163
46;82;625
49;573;47
110;49;684
61;51;734
591;82;112
15;801;52
20;202;676
543;50;219
172;921;36
736;84;13
738;128;3
122;951;26
889;241;131
946;53;168
987;103;111
102;897;126
591;207;118
623;152;164
711;203;21
42;766;148
76;189;981
85;754;109
138;72;800
83;77;910
142;784;211
55;942;224
186;705;225
621;148;81
64;182;905
873;136;27
43;144;750
102;749;88
7;868;160
646;125;191
156;949;82
135;179;752
911;208;203
33;549;65
845;203;4
160;86;986
123;106;563
139;208;526
146;19;646
147;570;214
155;120;528
250;628;31
166;73;773
198;43;795
115;67;788
191;50;501
911;162;112
186;876;42
617;105;194
122;164;821
5;214;913
23;937;53
39;519;55
929;49;153
841;243;54
722;197;150
128;552;175
30;675;9
226;569;218
122;952;206
119;590;104
777;151;27
59;239;914
235;35;929
981;232;129
84;619;160
661;138;120
978;45;133
57;801;60
194;15;812
727;59;116
198;768;34
103;231;749
55;796;212
654;195;9
80;611;33
149;41;926
632;238;231
969;86;172
708;217;12
785;130;190
196;644;75
80;633;66
529;238;35
34;759;71
97;518;158
569;196;95
962;219;81
113;44;648
171;23;713
684;51;183
209;879;106
