1D;2D;3D
248;890;232
73;787;43
189;15;740
943;168;113
104;903;29
149;132;717
68;575;236
7;31;979
57;503;17
166;931;29
926;202;163
73;142;820
828;11;144
169;906;173
28;604;167
526;122;61
774;86;57
68;767;146
610;91;239
142;55;741
30;1;790
125;212;939
696;42;156
100;518;144
569;9;119
692;236;78
98;994;19
869;89;42
994;92;236
961;20;201
216;844;222
15;945;210
868;237;144
59;844;227
732;110;46
152;844;182
945;236;35
613;187;46
743;25;93
207;543;175
116;174;619
142;196;706
636;107;9
731;11;206
106;165;680
774;39;29
909;173;212
192;611;191
123;93;564
29;944;79
85;197;940
216;127;984
847;9;220
196;898;193
84;650;94
699;47;141
807;50;1
145;668;40
92;629;104
62;71;829
249;6;787
27;131;565
218;37;688
9;539;69
993;134;80
43;760;84
242;700;194
10;962;33
176;48;541
52;626;219
796;107;157
615;65;67
649;83;21
517;196;176
578;160;195
624;153;21
188;746;48
546;209;84
151;676;83
525;87;182
182;931;171
89;6;937
542;65;116
726;231;199
121;831;83
158;128;937
944;44;244
11;88;562
15;177;808
652;29;65
42;929;130
34;91;758
208;33;931
33;93;806
699;56;152
88;95;946
109;151;999
143;227;951
72;980;175
154;683;41
66;947;192
819;156;33
168;769;173
552;82;209
174;637;127
8;9;581
113;23;943
664;203;68
250;713;134
28;75;592
948;70;183
634;158;28
43;992;197
865;250;66
56;218;514
135;951;6
35;183;738
146;227;667
143;124;752
596;122;222
17;93;621
672;24;13
24;78;736
116;81;687
186;6;854
154;67;845
788;62;76
130;680;164
76;551;195
93;102;579
211;69;717
228;117;630
12;209;594
726;202;84
806;57;33
110;730;205
67;118;826
75;111;967
186;500;136
32;6;822
230;910;220
24;998;41
14;63;795
157;163;646
177;538;86
244;897;220
85;173;929
642;58;217
73;123;732
219;247;560
596;165;231
168;806;152
849;190;87
61;733;139
241;940;121
780;161;222
532;76;145
620;198;137
194;57;640
785;6;97
61;951;191
184;228;588
4;3;526
95;2;767
189;119;953
15;905;132
26;201;782
210;712;8
673;83;125
224;864;201
179;635;223
37;835;37
181;841;125
124;65;810
942;163;6
141;189;974
931;128;241
589;207;7
943;100;46
77;760;59
91;553;13
200;853;152
47;829;228
201;112;561
58;32;773
634;231;104
174;754;206
246;846;246
148;589;128
195;43;592
141;849;229
93;580;219
935;59;199
841;185;211
119;739;250
218;660;143
686;131;209
11;146;934
564;127;82
225;874;116
150;8;770
5;743;201
189;63;948
89;881;246
577;54;38
815;174;179
38;862;130
229;744;91
172;563;37
169;886;121
52;659;225
128;220;690
131;893;46
160;151;705
710;109;88
172;27;500
980;21;172
104;75;818
91;101;996
964;243;43
145;189;790
590;161;193
114;621;27
140;112;610
620;173;21
150;850;156
62;48;780
647;151;122
250;997;200
184;717;34
20;650;169
9;884;189
712;234;199
541;45;40
202;197;774
134;518;229
103;140;697
194;17;617
625;145;4
574;65;122
541;31;8
12;996;91
53;211;549
919;106;187
929;27;29
137;725;193
108;770;244
211;7;686
82;862;16
761;25;1
205;160;603
911;226;80
215;804;79
141;702;230
238;65;521
210;632;161
184;167;715
940;127;243
221;205;847
145;17;871
609;235;40
82;189;536
170;891;207
839;113;222
76;231;727
40;143;679
167;89;678
142;168;867
768;38;149
836;45;56
2;563;165
799;121;4
210;856;45
227;175;925
750;187;53
148;145;769
27;204;684
130;119;519
24;84;693
981;68;115
169;605;28
65;835;74
899;54;92
67;187;687
509;192;187
596;175;218
658;38;31
752;129;34
146;143;528
839;233;44
873;146;170
55;572;81
27;230;727
137;703;227
822;74;231
146;844;18
210;925;156
715;103;104
529;213;80
959;196;140
16;553;131
75;211;898
246;611;225
600;81;225
134;88;559
19;629;103
684;216;102
727;107;57
813;53;221
565;220;23
635;109;202
626;106;130
151;61;703
173;638;247
241;198;955
169;654;48
960;116;135
31;908;24
95;721;16
231;139;910
171;238;528
820;31;205
211;86;544
67;557;21
113;164;576
817;187;216
65;18;808
192;58;653
772;188;131
25;68;871
541;111;189
215;924;51
612;4;200
106;208;574
250;630;154
161;183;718
196;162;697
22;961;230
668;137;202
764;84;75
172;811;20
566;112;133
234;659;91
119;966;49
240;66;509
605;60;222
37;98;829
248;24;681
99;125;540
234;122;949
26;51;696
139;186;810
5;548;14
106;957;62
88;915;141
50;156;768
8;41;897
544;82;37
90;786;231
788;192;167
713;55;90
870;193;199
236;160;734
190;852;95
22;205;727
189;54;749
113;882;114
602;152;229
115;957;136
815;128;160
925;128;136
218;829;98
835;81;170
46;829;165
195;903;196
749;58;244
82;153;888
868;242;60
663;26;161
159;542;125
185;580;137
186;179;925
192;108;629
561;102;206
9;609;211
703;137;43
873;166;187
222;162;770
815;12;31
212;798;95
75;175;824
197;731;155
70;657;101
636;139;158
177;100;847
190;667;40
135;614;190
733;116;50
48;791;217
809;120;206
108;102;516
120;802;165
752;60;6
193;819;113
226;537;224
146;39;918
593;81;123
912;146;198
101;198;882
33;748;69
180;548;245
698;97;205
555;67;16
883;88;179
68;39;895
102;525;147
78;933;203
7;650;118
72;701;10
701;156;22
233;964;241
58;594;48
53;938;233
22;629;181
184;57;616
829;219;209
117;118;548
167;522;245
129;33;810
17;675;189
173;91;708
45;187;811
33;131;934
159;869;169
53;62;893
232;56;717
190;123;897
35;223;873
992;147;223
102;49;515
775;222;249
43;788;27
160;611;26
97;213;593
148;757;120
178;249;740
17;832;37
978;241;238
159;16;949
40;135;561
248;699;181
98;92;815
600;209;42
139;145;987
554;248;17
164;193;533
160;684;22
245;129;581
12;752;53
166;83;777
502;227;119
243;674;174
751;110;73
862;235;179
828;157;81
242;889;228
690;223;146
114;90;857
763;45;57
27;680;207
68;43;669
228;175;584
70;988;158
215;538;191
155;855;42
18;927;215
961;142;231
178;582;79
33;231;844
558;166;42
209;182;526
172;75;667
238;723;104
93;182;629
170;507;159
978;71;39
799;85;131
100;655;70
971;109;113
958;172;60
137;903;139
778;209;190
132;248;857
95;24;568
726;147;148
906;28;121
13;998;101
818;205;84
243;697;54
520;29;235
897;236;245
223;129;970
45;46;549
59;996;212
187;844;153
134;537;191
655;200;228
8;608;208
925;181;220
63;798;240
74;875;189
62;894;144
117;193;903
720;123;102
998;157;219
234;35;718
874;200;221
535;73;240
836;148;11
235;803;69
127;705;234
221;573;63
711;65;35
809;159;27
25;525;228
11;963;36
610;74;230
250;188;894
547;86;78
846;201;33
235;69;932
224;962;97
768;119;64
184;64;515
200;844;83
91;170;750
592;72;137
131;649;156
634;246;85
84;61;518
40;947;62
70;740;12
212;840;24
146;728;25
69;505;31
500;151;190
186;583;146
165;967;158
71;206;801
192;640;194
927;177;40
524;86;28
95;700;53
780;41;248
92;242;793
107;193;571
694;24;173
160;123;928
25;83;790
168;956;98
868;242;225
99;651;2
12;729;194
246;54;509
896;152;7
179;751;222
568;132;18
239;958;89
174;245;671
759;200;121
61;897;6
97;30;969
192;133;599
57;885;209
151;236;765
170;544;84
35;122;702
63;866;240
15;18;595
14;20;802
45;43;921
909;50;249
977;79;24
111;33;503
881;75;218
123;516;60
109;179;749
924;102;196
825;210;127
738;247;87
180;542;102
112;913;158
191;815;221
175;894;172
107;545;186
75;844;154
176;218;738
189;218;758
972;67;239
142;150;514
922;234;181
97;631;2
11;243;830
98;86;867
101;236;541
174;617;23
754;4;230
185;562;159
755;230;171
683;11;141
787;106;38
19;86;619
228;165;713
929;218;192
83;132;713
147;33;634
59;33;627
169;239;590
871;155;129
594;156;89
587;154;223
588;243;232
520;210;184
757;131;78
103;607;105
132;17;868
120;101;931
12;755;11
155;594;231
172;988;38
742;206;126
119;92;817
214;126;670
22;84;741
231;649;60
836;21;68
