1D;2D;3D
678;72;75
60;603;164
184;159;577
529;202;129
128;108;647
980;214;122
200;628;241
72;942;111
720;142;156
529;227;42
943;135;82
198;31;535
150;757;205
706;186;114
733;157;219
220;964;226
675;108;163
114;517;243
936;187;24
52;835;189
589;223;201
70;135;962
100;48;668
135;118;527
987;150;94
122;842;120
200;894;206
5;245;908
955;132;226
115;987;195
569;122;223
147;188;960
878;132;195
242;174;550
140;535;141
120;173;737
5;551;120
102;820;169
35;837;119
515;191;100
785;83;152
186;597;6
766;23;103
241;609;162
57;147;647
201;681;47
146;89;640
17;71;794
239;217;964
521;17;217
171;670;133
127;178;605
147;681;41
671;121;135
245;977;173
820;20;214
158;572;77
140;205;868
605;54;151
871;23;231
842;191;229
99;80;812
215;192;700
59;74;739
107;5;607
2;717;230
101;37;678
10;71;995
25;851;30
161;970;99
181;940;80
952;162;183
17;125;927
74;20;774
870;88;222
524;234;104
202;595;225
27;612;94
190;8;657
52;211;730
668;50;86
708;61;95
184;658;242
210;149;895
74;714;2
529;218;47
872;58;76
623;18;206
242;130;917
20;88;517
213;902;181
906;44;65
170;112;788
13;873;58
60;128;729
245;158;914
51;76;972
505;125;185
246;610;131
69;103;734
212;575;32
244;655;39
168;220;953
60;926;63
186;747;126
94;112;537
40;213;585
714;225;62
643;80;170
93;744;51
583;110;187
108;640;108
192;165;959
50;568;163
779;116;102
150;175;903
694;59;69
240;115;697
735;137;215
898;172;212
116;837;197
630;146;137
53;241;996
531;109;184
919;25;78
2;544;218
150;924;105
163;9;606
209;909;213
71;155;664
186;799;222
188;841;201
619;155;180
540;76;205
224;855;121
208;911;107
148;41;676
32;117;550
987;49;42
81;47;501
189;198;950
922;102;76
96;812;141
236;720;26
28;91;833
80;194;579
27;238;951
947;141;102
155;179;969
201;239;887
885;111;229
153;506;121
942;50;70
131;204;979
106;231;628
683;196;2
856;213;21
36;869;178
218;764;24
229;705;14
711;101;233
27;70;997
606;245;106
54;541;222
511;165;53
79;163;586
186;91;840
568;200;50
950;51;140
64;72;644
159;548;248
600;67;24
165;121;524
218;232;584
585;193;202
576;81;106
88;572;172
208;78;906
68;920;176
101;46;595
859;151;48
95;197;609
717;30;33
976;69;146
713;65;59
896;249;76
520;240;192
532;5;158
63;853;218
241;150;852
927;85;87
162;977;116
241;723;124
191;47;661
742;222;170
861;212;34
97;873;181
191;106;680
145;784;21
241;688;242
533;86;50
641;249;41
215;238;656
155;100;602
130;167;593
76;200;590
227;700;207
64;845;241
23;188;988
667;186;145
569;244;182
26;656;45
631;150;206
107;245;512
92;163;818
181;139;526
192;183;761
222;139;517
3;13;720
827;43;143
11;91;977
171;122;661
541;101;136
116;783;102
121;169;910
58;978;84
69;145;528
99;129;815
700;9;48
69;211;823
12;50;889
77;152;802
103;832;204
157;140;717
765;208;204
207;174;523
564;225;91
757;129;180
166;823;28
99;917;212
730;236;147
554;216;20
47;162;888
58;107;636
233;197;790
144;147;872
59;759;221
227;5;680
33;600;24
216;962;48
131;196;997
946;231;55
999;248;188
140;969;45
36;777;165
549;29;108
834;22;203
837;223;238
957;205;51
99;170;942
37;778;46
168;985;149
65;697;105
26;657;165
179;214;598
159;210;874
855;227;52
908;39;201
87;10;804
61;544;172
22;68;994
140;138;894
114;820;227
119;228;578
124;728;52
16;119;860
142;1;521
717;106;184
594;145;129
196;165;753
62;883;101
20;210;974
528;222;13
10;969;59
214;975;161
863;107;53
109;668;50
189;130;521
187;64;769
974;1;197
166;872;155
37;194;581
105;84;657
105;2;738
130;796;13
105;20;636
81;714;95
540;222;194
7;155;846
24;787;80
111;593;141
147;985;185
796;166;19
211;107;798
590;44;154
216;173;597
36;728;53
525;150;160
535;180;98
204;970;204
244;220;828
112;59;799
41;36;724
214;73;992
833;10;148
142;108;642
67;45;629
90;576;228
588;49;205
31;669;56
87;649;10
221;719;195
247;948;134
730;186;118
133;184;870
215;236;635
800;68;84
212;826;128
129;237;574
70;83;909
157;82;889
226;763;110
516;134;120
214;724;69
34;555;128
72;102;681
91;640;90
908;242;58
92;736;197
12;809;73
240;892;154
221;8;607
577;147;164
40;816;188
21;775;143
236;632;148
586;198;85
197;848;190
635;231;94
72;210;896
44;97;619
220;162;961
932;184;37
972;15;37
235;225;680
47;635;67
104;217;800
235;533;86
638;75;66
116;13;623
935;160;216
170;195;754
14;798;91
759;110;149
33;122;876
142;87;593
726;137;33
587;116;233
714;103;113
181;4;777
789;238;181
222;31;750
199;773;94
791;108;165
102;776;138
224;770;209
749;236;53
17;53;661
700;121;123
2;628;172
842;87;166
670;234;72
99;515;84
154;862;88
686;100;148
108;108;640
865;213;6
124;514;161
528;146;221
729;144;52
207;912;97
150;917;235
723;8;5
213;197;862
604;204;85
198;841;177
162;5;649
236;590;173
2;924;53
160;223;910
173;105;938
27;249;656
141;582;41
188;692;130
655;161;120
89;963;183
161;96;920
250;741;217
166;222;966
164;643;41
683;89;81
857;55;28
131;638;13
602;101;36
211;845;167
858;196;207
583;1;110
230;177;798
60;92;945
68;35;819
85;229;741
177;248;969
16;164;729
901;40;143
781;198;135
131;80;855
189;755;217
168;196;508
29;556;129
157;237;826
205;852;123
688;186;139
191;539;208
22;85;965
68;29;531
60;812;167
916;4;67
59;114;946
676;159;161
30;140;704
170;89;682
152;158;653
171;512;238
128;922;35
638;189;191
744;197;87
201;929;171
209;146;595
128;192;756
85;16;722
73;862;227
121;243;763
521;33;202
14;796;123
841;246;68
967;110;188
929;85;225
970;96;160
208;544;180
11;770;39
679;47;191
178;795;219
218;966;82
223;948;158
91;15;666
61;152;567
96;882;24
88;4;703
111;31;766
243;723;61
105;82;666
193;809;66
888;24;233
63;179;982
570;212;82
807;162;27
215;727;236
772;110;210
960;164;170
552;142;74
766;117;150
207;609;37
140;904;249
123;123;971
241;23;500
37;85;618
560;166;136
63;137;523
26;805;25
208;83;778
155;209;553
219;924;65
180;74;868
868;91;93
507;236;15
120;524;102
52;600;44
64;71;624
161;636;118
912;245;226
250;983;134
29;169;642
18;105;833
768;91;211
510;78;118
998;78;191
182;535;196
80;924;142
840;236;118
778;130;156
592;169;142
189;2;844
614;61;70
75;157;553
174;152;727
166;32;866
164;769;112
8;117;980
996;99;3
2;532;108
686;34;113
201;661;85
175;517;160
38;159;605
238;984;81
228;18;574
594;157;26
43;22;797
62;215;722
36;174;703
822;169;160
219;803;197
557;218;3
949;212;99
31;191;924
910;180;18
167;956;18
215;92;677
6;5;843
78;86;860
15;903;23
232;21;713
113;110;689
963;123;10
166;789;121
112;936;14
734;220;207
93;584;231
991;102;95
248;807;109
780;138;68
45;248;615
214;164;723
528;246;134
550;74;113
173;771;235
15;132;675
10;523;142
637;109;54
690;248;244
222;700;194
154;107;828
760;128;204
236;665;205
85;627;206
13;722;190
176;238;981
210;123;550
169;949;38
1;862;130
101;76;867
224;961;21
45;145;615
70;240;911
844;146;15
136;225;909
96;835;161
538;22;235
2;846;22
159;208;861
78;691;20
100;889;141
123;120;828
996;143;63
47;236;531
550;248;149
104;128;697
728;157;220
240;148;939
620;190;211
14;552;246
708;226;26
700;61;216
888;10;220
224;74;807
818;223;198
108;964;121
73;2;523
57;578;50
6;641;95
820;43;36
168;614;237
656;196;71
148;751;189
978;48;174
810;4;196
219;11;738
94;768;73
179;592;3
179;149;859
837;186;125
56;842;23
978;197;207
35;895;209
94;843;86
192;730;221
807;79;118
60;132;925
119;123;539
128;89;615
36;245;971
738;234;173
905;147;230
79;970;55
198;511;107
44;517;41
82;533;113
840;59;203
11;172;856
115;982;199
150;916;4
782;55;96
197;623;64
738;124;66
721;157;184
38;579;131
17;504;158
19;558;249
973;187;35
688;149;153
146;144;945
164;697;203
922;187;28
956;86;61
934;129;67
138;847;53
239;123;569
929;9;240
157;170;897
212;744;189
209;151;642
245;783;83
984;157;239
1;837;80
872;86;140
659;31;31
197;139;858
137;993;97
10;13;635
111;86;826
14;779;123
18;768;48
831;164;220
665;5;179
108;529;176
159;160;854
44;764;12
231;521;106
854;163;179
205;737;30
214;745;143
97;182;782
185;790;96
140;837;55
982;250;86
828;36;37
226;525;26
24;994;155
749;197;174
595;105;177
622;50;240
845;99;187
14;52;842
49;121;546
159;84;502
134;137;808
145;177;862
193;835;93
74;561;66
807;230;191
178;110;767
178;119;708
155;522;56
183;160;933
236;720;73
49;46;709
45;552;114
934;115;180
209;8;675
164;89;715
139;117;876
811;30;161
758;119;1
958;88;56
889;207;244
152;914;80
744;89;156
190;144;536
119;988;117
93;65;744
238;521;192
148;820;54
7;206;505
540;166;125
773;184;38
169;797;7
713;59;108
112;567;106
88;597;118
241;860;221
20;41;849
582;68;200
200;200;643
231;702;206
506;231;216
187;998;68
250;700;101
665;62;18
201;589;111
