1D;2D
298;132
153;144
285;386
398;381
388;297
101;353
302;163
107;398
224;281
286;369
105;124
282;142
286;191
116;275
126;180
175;247
218;129
241;173
351;274
279;321
119;328
147;308
285;353
157;325
133;103
103;117
300;215
227;392
110;156
170;143
118;327
209;279
363;259
393;360
355;277
245;316
167;277
195;362
133;326
365;242
118;286
225;229
188;330
119;297
394;130
232;177
360;336
122;268
271;345
274;325
334;251
213;295
235;221
361;361
223;358
337;254
190;176
162;358
278;373
276;161
219;199
353;161
159;247
209;340
175;239
339;233
378;215
230;390
162;219
207;373
116;172
162;381
321;220
338;167
251;195
180;352
149;270
203;299
214;264
300;154
292;341
239;248
211;372
203;124
245;181
341;122
354;100
201;119
328;189
313;182
139;161
386;243
197;260
165;131
260;222
145;114
189;337
286;232
286;307
279;397
104;300
313;347
377;137
322;132
267;152
213;229
293;298
261;225
152;294
389;394
379;271
237;128
198;349
124;149
254;133
103;380
387;313
362;364
130;174
333;102
324;298
199;307
300;254
211;331
324;230
149;152
242;170
288;391
381;115
106;385
239;173
264;291
103;308
200;291
341;322
374;287
223;381
364;290
334;196
234;283
286;181
139;126
305;239
117;295
211;283
350;120
389;241
314;181
230;340
354;168
120;358
330;296
374;318
246;209
232;357
268;199
211;354
153;155
170;292
315;397
221;173
156;116
248;339
227;155
197;331
388;286
278;171
213;398
174;382
232;147
385;101
248;135
318;340
277;120
208;264
154;301
306;365
362;114
396;136
337;334
310;270
251;204
365;144
298;313
264;379
372;306
107;214
246;176
254;266
240;364
175;255
345;119
278;109
325;338
331;347
381;138
234;209
312;362
391;377
297;132
184;240
366;344
294;355
131;269
217;255
377;362
298;386
272;351
203;268
106;149
289;376
158;347
332;162
104;220
114;162
303;374
398;353
317;286
154;142
210;129
256;381
175;241
322;383
336;289
119;321
106;297
327;353
399;297
159;366
197;329
276;289
288;373
325;313
328;225
201;139
282;196
342;158
127;194
377;325
386;205
371;129
209;317
282;329
120;121
146;278
255;195
149;142
243;143
360;347
172;199
336;386
344;140
308;111
137;179
280;300
372;205
274;366
176;301
119;228
339;346
287;390
269;202
146;327
103;137
124;123
109;205
175;123
283;209
181;284
253;194
273;111
177;369
235;183
152;346
263;110
287;235
126;206
309;215
282;256
184;387
280;252
190;199
191;335
135;383
111;370
257;339
208;241
141;163
204;216
319;284
263;203
316;129
102;399
203;239
102;103
339;142
147;384
382;289
254;195
393;190
229;204
234;362
252;226
230;282
368;123
138;127
155;323
387;333
121;373
263;274
218;255
115;188
272;282
384;137
290;211
238;399
162;349
195;363
290;220
341;111
330;384
149;119
372;354
292;176
225;349
261;336
109;393
106;301
148;147
388;151
372;111
182;205
183;253
151;337
273;313
149;122
371;398
306;218
352;210
151;268
203;227
124;366
171;204
275;370
