1D;2D
367;151
367;162
188;281
330;208
345;251
181;192
186;191
315;311
209;165
143;389
246;318
337;209
301;202
336;233
266;223
196;356
230;259
257;395
209;177
334;387
214;227
376;316
140;308
245;396
369;188
388;149
284;151
131;219
352;162
100;253
229;112
353;266
267;394
165;272
176;365
215;382
378;354
165;215
332;145
185;277
275;251
297;339
193;203
193;140
242;277
137;211
133;100
223;214
391;344
190;148
219;350
182;166
110;232
388;324
225;181
138;210
103;337
295;219
384;285
239;263
280;153
391;235
372;255
368;243
366;264
256;247
120;264
112;123
305;264
234;285
378;169
135;124
248;313
152;309
165;357
354;109
309;243
285;278
325;174
312;335
124;302
118;368
307;363
242;375
331;232
231;330
127;170
291;140
343;227
245;167
272;251
172;270
145;311
277;162
205;276
106;234
123;290
253;138
146;223
206;132
168;146
112;202
238;247
113;178
177;293
207;353
273;395
149;392
100;134
273;260
331;158
387;360
112;292
241;157
133;193
117;276
180;129
234;238
130;261
157;312
110;383
226;189
152;296
146;361
160;381
270;167
144;176
128;244
248;333
176;201
349;356
172;262
140;330
178;117
264;254
142;196
246;353
260;168
266;350
287;276
356;368
367;355
371;346
189;216
142;282
372;230
195;210
391;272
354;231
200;148
396;165
229;333
310;231
386;304
157;270
307;359
100;206
147;363
396;265
275;388
200;271
128;336
159;150
200;232
246;174
315;149
343;123
171;372
350;355
238;382
279;231
314;101
122;340
297;166
142;252
135;298
319;226
138;167
193;384
296;269
128;313
183;302
280;313
274;144
192;128
397;332
266;319
163;371
320;169
155;291
348;298
113;183
278;352
371;247
283;229
158;206
241;385
196;288
196;238
212;111
212;345
261;349
332;329
346;200
379;335
390;108
147;388
232;208
347;116
390;308
166;260
255;302
118;297
396;383
240;263
240;329
210;266
263;305
399;102
206;309
102;355
268;298
337;201
315;124
353;389
112;228
222;263
379;315
261;114
272;158
167;111
178;182
245;368
236;232
293;198
284;282
208;106
282;347
290;360
275;393
217;295
243;181
351;317
193;244
194;178
132;188
142;306
223;113
286;233
272;391
266;231
235;134
352;256
392;152
103;237
309;323
279;249
301;166
354;186
195;344
188;255
322;302
179;170
321;365
225;359
325;104
221;216
167;269
252;186
177;268
100;270
255;310
179;143
228;345
