1D;2D
274;165
377;353
266;297
217;130
304;138
256;351
348;240
282;263
333;231
300;126
361;227
330;228
211;386
290;235
397;324
306;299
387;252
197;237
108;113
101;389
206;312
185;304
392;396
214;393
250;307
361;139
204;294
323;218
117;352
100;170
387;193
275;298
343;217
309;304
250;252
209;227
207;350
334;102
225;203
313;307
277;228
193;313
275;282
286;352
368;199
175;269
385;343
237;180
200;239
383;291
121;256
359;388
110;257
106;105
266;316
396;143
317;285
398;348
396;314
284;310
124;367
326;195
339;116
224;267
183;322
320;158
341;220
183;185
189;344
342;372
228;264
318;302
101;145
204;140
227;151
281;202
288;207
250;267
325;164
206;187
164;229
175;322
395;114
101;346
397;218
267;307
275;304
305;162
179;329
305;212
321;280
182;137
373;314
257;169
325;136
319;275
182;103
295;170
218;160
102;182
264;107
170;285
329;393
181;365
291;251
380;396
187;151
358;333
310;171
123;136
161;273
108;217
101;161
175;391
341;230
326;380
366;351
292;104
319;161
112;379
386;215
216;265
231;185
163;240
342;203
100;313
234;213
327;221
395;182
320;179
335;297
198;303
122;250
158;215
359;281
137;324
376;381
199;111
273;287
134;392
378;335
289;215
142;317
260;218
247;362
123;201
254;378
255;144
284;257
271;323
138;218
245;281
206;161
172;211
354;154
134;135
245;336
326;151
284;240
266;267
308;237
153;352
296;340
318;260
163;187
136;345
380;399
123;370
142;163
150;274
124;193
385;357
326;113
239;229
373;319
242;339
255;232
151;110
371;109
300;378
160;189
272;328
208;248
380;384
383;252
229;100
114;210
226;288
317;253
381;284
143;270
272;313
339;389
354;103
151;297
163;203
295;313
325;206
356;218
323;181
108;188
172;199
112;147
172;236
222;318
205;283
252;392
140;317
349;395
392;275
154;382
133;300
372;318
246;194
361;381
328;371
389;191
259;368
138;260
355;325
169;384
346;151
188;245
123;290
213;371
108;168
375;206
308;392
224;115
222;262
111;100
140;142
266;322
318;124
178;387
169;183
220;260
221;240
353;294
182;214
276;112
150;272
132;177
287;376
361;151
173;389
266;242
385;265
223;169
334;192
201;310
289;277
220;350
310;343
199;101
331;167
109;231
178;261
208;235
106;384
296;136
318;300
290;326
293;217
156;285
320;217
286;362
332;382
119;333
340;108
360;325
346;257
264;135
315;384
287;271
382;172
274;109
351;192
282;297
112;193
189;269
162;153
270;261
155;372
310;379
285;291
228;193
109;108
356;348
302;115
324;151
395;187
245;117
221;369
346;168
240;204
218;356
207;142
112;349
121;230
295;264
386;126
345;369
333;183
106;184
343;202
313;327
110;267
136;237
181;157
211;358
267;187
300;308
229;393
227;290
329;118
220;255
360;306
363;123
229;345
312;148
317;387
127;148
335;317
103;209
316;182
360;253
320;177
293;218
164;327
313;288
110;109
333;297
147;168
169;210
169;355
123;210
271;315
271;111
246;343
284;195
213;237
109;247
245;179
300;270
178;326
122;289
361;184
230;258
291;171
149;163
249;250
134;313
349;317
310;226
177;397
129;165
187;305
342;224
328;158
332;274
282;284
355;219
327;142
217;375
304;231
262;225
379;345
242;345
174;278
157;326
174;303
239;322
151;167
286;391
209;360
376;348
364;389
213;300
244;128
228;247
267;328
142;158
199;388
387;340
293;386
181;312
238;193
368;219
281;284
287;122
254;216
244;159
320;120
207;100
339;196
396;185
172;194
250;128
169;105
209;327
136;346
142;128
211;309
333;121
386;221
369;106
399;337
165;162
237;305
249;342
242;108
372;349
267;365
354;133
244;201
399;350
251;337
228;151
236;109
179;308
275;203
342;331
222;258
100;372
157;215
390;198
288;319
228;185
355;132
100;311
400;119
236;348
294;150
189;139
316;119
372;346
131;105
138;176
341;143
239;155
188;377
313;157
224;332
180;284
274;297
226;215
275;210
271;365
254;124
174;237
186;141
376;397
144;357
359;395
185;383
290;398
364;178
117;199
264;125
189;161
243;163
147;232
332;154
316;367
265;203
119;371
263;136
304;118
293;290
310;105
102;337
130;150
348;132
376;252
360;293
100;235
343;339
346;175
201;389
343;328
105;294
382;240
270;124
230;215
340;276
102;261
161;249
176;349
127;302
259;316
286;303
301;252
352;371
240;302
283;378
279;202
216;264
324;214
393;263
243;337
375;152
247;329
104;146
233;114
394;226
101;382
167;365
373;324
217;292
277;347
180;303
251;333
189;162
217;300
190;251
115;265
123;394
103;151
320;240
200;185
366;216
189;250
304;242
305;140
256;115
308;202
255;370
346;194
249;377
288;233
324;260
335;134
177;348
306;390
315;282
166;343
348;271
197;124
129;114
121;128
317;390
193;208
254;258
304;324
112;131
341;235
346;180
115;249
392;225
291;295
389;256
301;344
186;397
391;305
163;131
293;352
376;168
231;260
170;212
382;294
313;306
390;271
348;213
316;335
274;161
290;245
306;191
265;287
130;240
130;224
198;398
266;269
355;322
237;362
197;267
146;187
112;246
309;152
103;234
165;125
146;370
278;131
154;378
314;173
150;213
262;343
306;325
221;275
345;166
123;269
275;171
259;240
194;249
355;161
248;153
264;385
309;280
186;398
131;343
241;222
236;105
144;150
288;105
260;285
339;293
