1D;2D;3D
856;924;931
314;225;910
487;737;436
970;543;671
975;595;145
260;168;112
843;331;609
486;431;455
324;39;53
91;297;846
512;115;485
823;564;254
998;595;728
43;335;151
101;866;965
92;326;379
130;774;259
762;219;203
207;645;727
607;488;10
398;543;743
342;382;204
237;920;645
297;996;608
749;56;881
420;232;371
32;469;234
758;323;957
365;53;112
21;607;775
482;82;790
579;298;56
762;348;753
578;875;136
991;294;538
31;571;14
437;145;692
239;755;278
538;8;892
997;174;741
769;568;738
817;190;7
144;289;923
281;713;47
282;635;319
78;774;625
402;14;2
438;928;128
37;234;823
695;482;717
999;757;218
153;823;720
121;713;721
867;604;935
908;584;495
612;220;920
581;430;523
601;772;827
756;872;638
128;980;8
727;928;749
891;67;36
604;369;680
754;207;837
613;129;458
827;323;345
998;249;932
180;230;52
27;994;191
869;881;30
564;768;898
670;453;961
110;415;409
96;514;914
9;563;625
14;56;288
807;773;365
38;569;288
375;421;741
364;885;592
735;1;801
526;369;4
547;670;77
935;226;973
855;737;718
588;158;673
35;865;183
532;223;396
848;895;192
685;756;224
761;427;26
234;342;148
132;546;518
197;417;552
106;118;614
489;886;91
663;408;382
971;446;540
891;309;738
360;107;92
545;571;401
766;225;102
63;559;18
398;391;744
691;629;796
912;338;568
845;202;645
833;256;237
972;934;158
661;982;329
833;309;137
410;59;352
100;786;437
460;174;525
206;708;440
444;599;848
543;748;549
686;525;319
125;563;861
851;303;849
568;761;312
416;629;933
356;648;677
811;964;953
205;734;515
52;637;644
763;120;704
436;778;610
486;847;437
312;283;958
598;893;86
343;400;318
535;750;275
785;682;662
46;156;656
68;924;711
477;522;299
635;418;618
558;586;80
496;593;835
871;673;478
636;969;538
67;645;981
458;300;582
128;556;617
14;126;573
743;59;342
30;644;1
212;805;363
536;895;16
874;659;554
199;841;151
124;283;83
770;75;971
117;980;551
467;803;72
389;38;102
801;489;239
862;706;783
28;56;467
179;935;878
779;498;594
284;385;594
373;652;678
405;346;71
922;866;591
575;727;751
953;485;415
592;986;688
990;555;615
690;199;78
379;391;656
813;272;232
131;837;308
440;664;123
307;267;868
155;526;300
658;162;857
881;909;19
177;595;865
953;992;415
440;931;862
335;237;887
541;185;463
44;459;496
508;993;968
831;890;431
469;956;459
294;663;248
723;957;359
347;682;919
537;978;890
994;832;258
128;413;311
877;362;132
454;311;382
914;222;425
883;497;774
782;938;905
890;442;918
969;70;153
975;806;805
435;947;916
245;692;866
302;404;505
284;266;880
763;512;163
534;275;445
649;440;998
301;791;444
201;640;101
910;613;308
902;506;371
624;922;310
550;890;795
566;850;411
10;26;772
849;287;185
718;495;218
908;781;350
240;934;146
761;482;516
34;584;102
180;356;484
91;188;428
805;386;489
769;99;798
543;342;739
477;52;441
106;665;313
542;300;397
967;808;565
581;756;209
256;490;254
651;811;957
571;991;798
849;95;625
667;471;622
766;449;42
475;739;946
666;107;983
723;319;687
521;998;488
291;412;501
429;645;90
575;218;879
661;350;149
625;470;301
668;580;885
816;804;705
128;924;5
272;443;970
566;838;974
33;626;172
81;240;284
210;989;417
493;667;700
896;70;247
671;205;498
7;759;894
105;866;939
677;197;357
527;54;374
107;125;262
256;120;733
855;953;166
191;656;916
387;21;339
709;660;232
573;797;535
610;701;243
315;272;10
167;88;12
769;895;839
645;76;163
202;270;141
77;726;287
551;681;912
80;416;344
742;503;261
836;10;771
40;264;579
526;980;541
710;774;642
604;619;643
731;606;364
202;545;315
911;994;894
904;895;594
611;969;62
614;152;990
624;692;396
851;31;548
635;379;530
852;809;285
520;185;123
905;62;826
71;338;892
729;479;591
1;900;755
167;829;894
111;424;230
713;928;392
25;672;527
44;560;457
310;550;19
399;75;856
556;951;729
960;149;188
986;832;774
331;208;434
431;811;197
923;147;474
155;292;882
254;561;257
323;645;301
390;873;506
373;109;986
840;538;847
270;211;720
140;268;215
649;237;155
176;236;432
52;204;567
660;784;524
362;942;793
978;265;701
405;483;342
454;131;313
701;710;632
583;467;192
442;663;468
122;948;792
135;801;804
472;999;781
225;177;747
770;502;502
801;482;534
377;201;624
967;266;361
330;339;225
518;31;716
631;969;249
721;430;81
899;645;452
664;80;521
928;28;141
692;998;873
10;461;847
981;637;976
827;509;201
102;747;915
623;101;707
781;43;262
239;940;595
400;696;718
589;978;749
494;468;470
743;396;564
183;889;463
691;410;882
858;165;160
523;723;92
86;26;523
878;974;520
415;365;830
976;389;413
945;90;852
638;31;274
682;804;845
210;825;142
632;173;224
656;252;376
429;739;725
670;99;939
662;149;307
30;739;266
578;548;507
579;142;994
511;568;213
217;306;298
292;768;370
726;142;954
427;458;27
411;728;637
585;607;401
510;656;612
939;408;28
776;142;919
779;778;572
237;668;955
650;382;276
408;275;576
797;447;906
297;35;631
76;780;902
926;595;635
281;104;175
788;195;400
453;850;28
518;666;117
492;659;660
219;177;145
922;79;988
391;441;524
648;160;555
635;431;407
914;447;826
845;773;456
803;326;633
169;330;273
837;682;883
530;903;721
752;414;89
731;912;641
507;889;657
116;260;529
792;793;98
340;312;628
178;908;230
90;691;766
359;80;795
336;30;187
6;720;112
396;67;737
282;248;316
78;717;170
561;601;711
596;611;103
742;268;529
240;349;258
694;108;998
111;788;878
958;177;936
400;317;424
239;227;915
70;826;95
202;401;111
814;54;25
286;854;553
127;769;732
965;491;655
872;357;396
949;680;961
476;921;33
589;259;666
164;911;989
416;953;383
898;321;539
519;204;763
435;317;816
878;80;778
506;836;524
190;646;514
455;747;376
969;102;804
800;995;174
903;966;26
170;675;389
419;674;474
537;92;701
762;156;452
717;253;956
881;922;29
441;959;511
751;729;795
78;822;936
941;273;322
566;996;714
585;835;621
981;489;436
959;134;851
820;527;865
342;935;125
91;253;178
336;202;864
155;860;725
677;898;100
284;894;782
623;568;765
265;533;821
575;477;985
625;514;203
748;56;666
180;296;823
503;966;630
950;377;308
672;580;231
68;59;572
479;93;190
966;888;279
565;3;386
928;925;364
10;220;159
491;493;509
410;423;742
918;557;407
730;346;463
434;538;634
153;999;872
596;988;966
332;101;822
34;139;119
665;557;730
229;824;75
267;657;390
98;897;240
212;35;418
982;925;826
239;736;329
556;303;360
842;465;463
408;645;253
924;544;226
532;785;463
828;655;956
378;282;82
720;994;46
408;68;802
569;398;133
725;192;308
772;230;879
5;727;836
622;596;160
14;322;700
443;335;10
954;295;735
744;612;357
410;291;841
426;95;121
382;819;757
225;4;614
337;954;723
189;411;417
272;393;874
791;472;300
481;682;615
120;491;927
554;445;298
902;436;25
936;159;160
253;45;449
89;405;96
203;504;41
38;102;746
151;985;986
68;1;320
319;366;903
830;111;695
542;538;396
620;345;621
110;534;563
639;328;45
164;208;706
319;230;316
352;5;548
766;329;731
131;465;587
593;984;642
124;852;331
456;519;980
347;719;900
278;955;539
599;965;969
388;9;971
390;33;173
890;214;631
354;309;738
363;182;588
404;224;647
211;125;880
734;311;713
728;647;956
362;865;727
902;931;899
319;976;723
613;443;565
144;659;553
734;891;524
379;817;118
143;827;29
964;69;67
724;291;468
924;547;541
544;337;99
630;210;259
732;633;927
38;301;210
197;8;304
818;845;47
320;950;501
935;429;791
401;283;658
209;550;613
969;200;519
989;335;474
375;849;655
637;986;516
455;561;308
804;776;816
939;355;666
899;969;381
707;488;447
327;12;614
289;428;195
546;47;986
80;393;740
146;39;467
564;356;837
660;864;686
318;559;520
950;251;223
795;229;939
509;131;337
575;876;682
804;685;127
93;791;481
30;841;778
349;85;343
581;859;183
870;232;455
119;132;696
822;982;70
284;878;121
282;444;428
306;51;66
50;344;129
606;430;64
507;674;503
113;240;845
589;925;349
851;890;191
354;41;402
240;880;306
425;259;57
301;58;864
190;725;982
532;514;552
725;76;666
178;760;176
549;910;209
52;355;656
766;151;320
673;88;77
125;665;529
631;186;926
9;807;898
49;825;92
63;919;555
682;370;526
73;802;842
203;858;275
325;277;59
832;1;930
398;710;240
451;690;423
688;935;236
841;527;403
36;224;722
802;728;126
268;656;668
299;212;878
691;990;739
40;342;495
168;956;723
830;303;781
216;410;496
414;95;375
109;216;964
229;389;902
664;562;638
171;53;390
397;173;676
713;929;363
56;483;219
445;92;174
346;668;628
175;797;595
683;127;342
291;574;486
328;670;138
644;888;618
912;569;667
956;546;868
31;854;277
183;431;745
800;753;608
690;464;953
505;82;320
528;187;12
208;268;619
948;823;24
897;670;130
435;652;223
883;773;986
151;66;361
960;579;891
732;405;237
645;531;80
555;434;276
997;723;634
315;826;250
551;209;497
771;136;667
679;74;947
372;686;442
363;214;272
706;609;800
421;919;998
999;111;122
667;672;858
167;88;938
637;84;437
597;552;410
613;337;144
106;413;231
776;477;840
35;761;595
949;163;51
856;227;49
646;908;876
622;131;913
331;29;686
917;94;777
121;452;440
518;831;245
631;651;845
214;473;558
271;780;681
987;142;735
80;730;917
784;890;908
121;938;247
324;518;457
946;45;178
750;403;892
813;941;951
259;662;416
283;433;926
366;965;916
412;67;286
346;577;19
416;895;859
652;777;680
330;383;34
149;471;515
567;329;337
579;584;695
502;972;117
854;838;37
293;917;580
112;623;168
768;840;70
866;661;735
161;20;487
604;962;855
221;878;886
4;889;730
974;990;303
181;250;530
478;684;498
407;453;350
874;335;498
607;857;539
892;765;410
936;799;830
515;666;409
