1D;2D;3D
695;762;482
679;530;300
748;147;300
42;823;140
665;616;810
399;704;843
752;339;467
244;277;400
182;287;135
963;378;905
679;678;196
927;938;870
696;608;70
63;702;472
106;579;813
851;408;617
771;371;536
35;48;280
893;592;208
545;40;547
461;640;522
909;176;517
649;431;782
966;210;98
642;38;497
863;762;721
252;793;51
638;831;927
654;629;817
565;44;285
636;727;69
985;169;224
20;612;433
960;357;764
407;591;212
212;28;566
866;564;31
548;497;849
209;789;726
381;422;359
362;283;145
759;111;157
678;671;387
980;17;27
733;574;510
467;173;137
864;493;662
856;59;311
245;855;30
810;430;479
960;193;245
10;496;631
751;613;412
70;642;536
338;40;116
278;298;767
904;737;852
484;339;276
141;815;1
303;588;947
68;174;539
355;499;143
96;595;599
808;474;624
982;93;321
466;828;643
323;272;767
978;938;720
518;791;786
854;240;862
230;263;179
315;681;985
6;404;213
241;743;247
83;918;612
676;210;8
895;712;301
511;364;915
676;344;467
879;612;455
512;540;770
744;945;501
970;354;296
51;153;350
482;346;364
926;472;101
805;161;834
967;95;208
425;725;447
992;969;704
172;433;894
816;109;378
230;590;271
342;392;567
972;669;548
425;302;82
184;652;834
131;555;198
583;230;93
647;501;841
347;861;812
319;456;903
38;952;829
676;154;24
531;232;136
187;876;37
911;195;335
989;395;341
817;881;985
742;184;149
228;261;403
492;837;413
642;832;791
715;281;648
19;892;977
308;236;731
313;604;617
242;450;922
884;107;825
274;92;396
197;28;732
79;68;985
222;156;587
823;715;626
423;545;598
448;793;585
149;872;516
128;109;405
250;488;734
297;152;791
718;382;531
402;707;162
993;959;822
56;588;178
550;94;277
917;692;552
557;761;196
430;321;200
191;92;848
913;51;727
845;296;737
512;795;174
780;552;923
769;334;798
828;289;772
870;202;741
122;520;704
285;998;945
143;37;147
628;66;723
13;249;448
436;687;633
531;719;567
333;531;795
646;240;377
549;54;58
539;607;59
596;908;788
111;521;345
587;1;361
919;859;522
66;684;814
4;11;15
773;402;131
425;309;859
674;499;745
523;779;807
938;776;573
497;164;296
740;815;229
518;924;510
878;589;240
349;842;591
254;948;989
335;41;270
579;462;713
208;580;340
802;72;245
485;92;794
947;623;60
119;996;363
704;310;584
420;808;271
747;278;491
766;476;438
827;166;977
50;346;52
80;236;638
380;728;970
715;309;470
539;144;851
210;545;444
699;696;195
