1D;2D;3D
352;919;88
755;395;165
899;662;296
932;544;194
419;154;548
198;409;468
205;651;238
145;424;390
809;623;494
427;63;679
857;392;486
2;315;913
287;736;157
546;714;34
930;805;738
29;689;357
303;632;497
577;468;989
241;265;49
649;312;384
504;991;928
786;940;23
968;160;193
210;315;657
462;628;228
132;463;218
232;842;624
753;14;365
432;889;725
887;165;961
949;967;550
66;372;886
39;770;117
211;939;34
841;769;977
40;663;513
192;793;274
726;845;157
364;444;976
866;595;296
283;578;908
853;778;767
735;367;873
443;75;947
90;859;21
207;348;347
398;408;164
122;134;787
458;735;473
592;369;43
229;662;38
458;554;259
129;794;535
119;987;953
745;919;433
381;841;694
363;102;952
152;411;294
795;382;434
874;841;452
688;822;726
269;548;619
545;418;968
407;912;914
648;301;750
676;631;25
266;702;483
336;392;885
100;71;607
915;269;291
468;33;602
127;356;550
592;657;468
112;301;456
377;281;397
62;667;940
310;806;230
378;60;538
990;8;268
336;666;242
486;632;515
373;497;911
225;599;765
179;165;197
794;974;782
967;499;399
76;309;451
518;358;586
553;853;391
630;881;371
179;247;590
249;278;706
959;74;890
205;49;123
643;197;976
790;609;694
621;476;597
272;247;687
348;643;880
672;596;786
203;788;187
444;571;248
