1D;2D;3D
950;536;643
277;542;675
167;526;719
632;748;875
354;558;533
647;255;825
129;257;189
671;28;129
702;221;879
968;287;681
256;388;522
972;67;723
214;258;106
883;705;602
380;535;312
582;961;494
296;751;21
125;143;288
897;873;517
784;631;914
851;1;370
56;676;999
702;967;984
101;754;618
71;818;863
163;237;517
22;69;137
575;451;982
978;163;727
168;939;30
181;225;695
476;733;306
222;7;796
497;110;350
784;199;865
906;526;874
246;741;725
761;689;705
87;460;245
17;445;603
620;902;185
768;837;494
825;93;604
316;191;606
863;222;929
279;435;906
242;410;282
126;784;923
957;34;987
261;330;216
509;389;896
925;564;126
425;564;385
357;362;379
406;580;796
563;141;476
188;861;251
525;348;87
366;708;533
417;61;542
100;362;580
36;994;819
688;509;347
3;727;570
676;748;471
231;862;289
798;946;178
810;869;70
386;641;908
433;241;831
122;407;946
905;719;247
716;272;969
808;560;880
322;93;346
617;88;659
18;522;604
482;744;621
236;472;208
129;8;734
948;760;782
875;913;309
972;76;387
1;306;731
916;634;226
820;634;68
27;863;580
562;600;606
11;330;459
298;644;611
627;877;603
858;289;733
732;781;491
293;273;589
584;412;243
691;618;34
793;881;367
288;855;767
402;688;94
381;253;609
753;49;23
195;233;843
278;279;559
834;359;610
478;716;638
566;22;580
217;841;876
4;817;849
536;719;821
864;536;279
181;390;775
378;276;697
640;492;105
791;8;427
767;990;828
871;318;576
147;468;928
550;743;817
933;130;892
782;145;837
203;344;544
889;519;387
52;917;711
493;916;449
720;289;90
187;153;18
257;655;634
806;149;666
599;195;515
65;510;859
826;24;794
750;630;293
89;241;544
913;138;652
548;411;688
976;442;654
644;877;888
591;300;970
366;407;874
492;646;679
777;600;178
104;879;874
460;517;789
157;339;315
446;915;182
483;914;9
407;281;168
974;964;37
254;828;237
743;30;738
10;942;643
129;643;923
81;414;797
91;706;73
614;144;524
150;778;633
332;505;50
149;724;848
635;195;973
404;10;592
215;76;69
215;704;830
410;20;935
232;612;471
932;165;639
599;953;311
965;928;996
996;779;29
875;506;220
231;855;441
400;223;236
287;762;586
135;983;133
137;645;401
507;292;912
508;701;831
502;273;283
277;414;399
327;410;610
764;911;388
880;957;75
526;426;739
432;404;724
275;245;586
241;70;479
948;875;477
94;336;464
514;837;715
177;506;240
775;669;827
132;264;334
996;664;257
689;55;223
719;375;570
493;36;221
630;121;562
673;529;730
664;430;498
913;881;528
104;233;712
989;755;798
794;349;676
412;65;21
15;5;421
18;186;668
871;671;760
661;888;149
996;119;650
726;761;920
942;130;725
4;388;673
900;733;776
928;840;568
982;993;401
92;733;412
61;133;437
878;380;127
619;262;959
698;325;724
173;511;442
127;671;934
724;75;118
522;208;97
683;24;472
316;715;439
89;681;347
161;813;541
346;496;26
400;849;351
943;746;673
329;792;420
687;965;785
443;938;320
424;693;914
581;1;374
974;262;600
548;949;270
985;942;404
336;25;745
361;181;376
767;575;991
494;572;559
682;930;255
384;114;21
57;672;612
96;964;859
222;769;692
789;510;237
712;705;624
815;961;120
708;657;7
90;450;293
670;249;665
253;130;78
69;456;679
139;980;469
499;187;995
422;443;113
494;906;59
874;210;368
291;874;521
809;599;762
270;24;100
656;471;615
973;881;109
160;198;122
437;697;600
971;813;175
244;546;471
697;187;959
137;16;681
309;352;854
577;279;841
935;330;838
315;66;430
323;714;906
308;813;541
662;918;577
148;793;943
827;636;277
119;540;253
961;447;753
24;602;828
330;958;2
903;277;68
522;465;313
502;7;120
293;360;461
320;500;454
859;932;898
323;446;580
965;214;213
260;109;301
439;565;510
265;946;205
990;397;957
520;575;878
11;899;433
574;815;74
757;155;4
308;527;791
102;25;876
164;482;256
527;956;434
836;354;344
472;592;613
174;654;970
735;581;781
869;56;828
99;802;19
875;249;43
467;552;295
839;979;500
579;727;727
403;870;647
892;282;607
104;544;340
156;299;495
476;629;690
518;351;9
199;363;228
794;160;186
362;122;148
961;740;93
21;978;98
563;687;465
249;649;815
850;49;355
649;503;429
358;945;80
984;687;779
312;698;910
170;334;510
749;881;732
476;60;62
47;459;300
417;803;552
663;24;704
881;704;506
616;909;275
583;973;563
296;427;444
136;918;713
151;915;926
266;853;766
554;861;462
873;641;98
511;321;550
844;938;268
220;232;647
269;158;808
376;127;587
94;236;147
164;316;140
763;56;125
219;478;696
73;936;342
23;40;618
378;535;803
738;690;24
943;620;604
547;174;386
457;790;849
902;804;152
138;519;143
658;156;560
122;992;839
41;918;178
124;209;214
968;902;519
771;689;560
298;459;5
696;534;628
498;133;83
563;884;816
102;897;938
781;606;683
643;725;745
663;809;759
355;899;652
63;673;967
317;818;471
188;117;555
223;799;14
721;542;696
296;48;383
761;848;504
725;103;474
743;599;792
768;275;867
62;129;981
485;581;251
816;743;375
409;41;108
972;398;19
619;959;478
114;737;915
653;478;743
818;363;14
752;671;52
683;108;932
514;778;24
988;408;338
749;287;518
340;683;258
89;602;693
132;349;817
264;825;134
373;294;7
819;428;869
585;84;467
112;667;712
148;959;959
595;748;969
249;393;921
662;870;736
420;484;124
463;474;321
526;831;338
324;16;574
370;536;320
539;254;592
14;624;265
439;988;335
65;470;646
887;218;360
206;53;992
549;236;800
922;33;566
909;326;20
189;393;339
731;865;3
627;842;636
182;124;214
196;528;452
285;877;523
860;598;467
551;224;556
669;573;115
40;280;141
739;28;745
725;168;52
406;24;792
576;880;994
51;628;605
510;560;591
409;325;322
3;612;385
367;224;841
595;981;191
58;571;719
609;125;674
784;428;645
422;454;726
67;177;749
741;201;946
17;484;225
744;847;617
482;488;53
679;317;692
98;879;500
963;566;860
727;478;407
665;720;514
658;189;450
603;516;673
157;456;19
166;977;173
39;11;372
871;100;881
415;895;487
968;210;340
205;355;447
477;388;530
360;690;325
389;354;251
342;134;20
379;571;29
214;43;904
598;174;474
463;370;591
425;42;693
389;522;197
167;961;208
528;930;191
166;234;999
808;245;31
128;270;65
848;242;951
632;830;861
204;819;517
489;141;846
578;604;733
510;733;872
986;476;79
599;337;759
897;469;748
282;577;984
149;637;196
977;952;849
739;684;690
935;299;426
853;934;855
866;19;760
916;456;41
378;846;222
687;5;574
515;629;282
138;568;692
353;640;642
70;184;657
518;100;442
204;960;352
296;662;712
855;203;805
528;446;544
593;465;346
303;883;86
194;286;196
675;395;80
892;683;616
788;433;249
444;46;205
461;871;145
58;164;463
661;693;925
932;681;581
860;163;493
793;668;829
343;669;126
66;95;162
47;353;661
261;518;116
768;414;614
752;860;924
482;369;440
579;872;652
708;846;834
989;619;840
721;576;234
693;303;731
433;706;203
440;110;118
423;175;967
949;518;433
636;330;199
934;967;775
367;340;223
25;72;278
639;576;393
355;140;799
699;521;809
102;46;831
960;376;487
606;738;919
370;172;249
944;314;863
142;838;984
591;902;645
470;443;63
650;177;392
645;434;872
829;566;397
869;290;902
959;168;104
673;531;708
350;41;885
599;13;840
625;912;948
810;763;691
117;232;30
516;780;606
986;205;333
348;495;48
949;198;17
863;996;524
60;945;766
599;319;57
280;453;61
203;188;365
877;19;524
868;201;946
128;138;340
358;555;178
914;754;710
670;834;957
255;471;760
425;854;137
217;480;599
940;650;660
424;859;213
44;370;362
892;526;12
242;351;476
157;664;984
539;153;120
432;31;488
704;172;927
688;237;182
391;969;485
612;335;161
663;988;141
932;815;846
477;19;400
475;116;532
538;666;1
775;504;619
333;872;501
244;485;695
754;92;83
965;609;686
348;367;26
613;666;978
648;6;571
853;929;926
802;827;860
431;372;593
873;962;541
211;831;466
744;165;54
161;319;97
972;16;820
649;644;658
708;212;379
900;433;497
48;432;652
469;243;499
812;989;614
837;399;77
357;175;647
763;787;161
579;244;10
808;78;197
235;461;542
458;436;258
589;920;575
894;616;18
185;398;780
941;486;251
176;172;652
436;268;902
563;19;138
912;503;253
708;494;999
20;516;480
740;418;331
916;279;684
975;636;208
495;82;435
379;460;357
194;262;387
990;995;478
489;146;517
710;225;147
806;120;507
84;815;174
896;935;24
115;475;512
306;611;753
853;650;855
309;990;111
955;976;932
882;122;161
89;872;571
809;806;93
920;155;374
602;938;599
468;906;42
539;496;720
407;102;499
608;754;43
308;426;316
933;72;108
278;168;336
39;644;28
923;945;209
859;6;718
552;706;146
791;815;82
714;277;771
361;719;492
716;294;181
755;292;901
873;416;204
804;690;345
80;941;807
255;856;421
609;925;795
339;988;278
901;769;415
546;814;980
562;473;547
870;848;85
883;654;153
317;512;386
114;403;289
198;479;646
913;459;503
547;280;945
192;801;945
448;244;630
729;598;437
315;51;930
603;948;409
838;223;883
551;852;656
449;173;112
411;751;383
620;344;642
131;59;760
476;52;828
448;431;462
65;801;349
139;613;915
672;591;350
934;703;699
341;794;388
138;383;561
210;118;690
721;487;890
634;710;502
198;731;192
310;110;488
884;300;233
52;182;728
211;159;358
903;222;681
151;666;113
602;370;954
582;140;671
432;733;94
887;767;804
787;321;875
491;966;185
74;43;863
845;824;209
576;846;355
87;631;480
601;753;161
151;720;128
14;918;153
680;497;483
291;654;701
766;223;102
468;52;268
817;452;834
664;456;437
455;93;64
615;432;322
584;618;223
783;621;415
728;671;262
75;467;168
737;242;812
127;379;626
886;341;793
904;214;82
565;680;368
962;911;359
229;311;486
845;17;222
850;777;314
807;400;629
392;660;525
864;914;315
175;438;671
728;979;726
294;710;118
68;650;428
173;312;933
773;770;37
851;585;956
393;291;874
494;974;547
250;566;762
671;983;309
111;300;115
806;690;932
86;800;730
205;186;16
983;969;396
697;695;668
917;343;832
806;144;895
23;521;757
892;775;297
209;584;813
448;220;534
935;656;81
107;267;903
475;972;555
878;76;453
144;139;715
589;463;548
340;532;792
933;274;190
908;823;727
938;347;804
710;197;370
766;846;864
98;991;849
711;150;555
94;771;349
614;283;621
743;125;582
