1D;2D;3D
850;913;995
700;761;751
658;24;553
78;648;786
247;818;287
383;789;525
818;642;364
113;6;365
887;808;987
248;809;186
878;285;165
569;325;793
287;270;30
555;254;35
454;698;87
931;951;995
538;559;56
284;447;64
771;968;582
732;338;937
218;816;521
266;560;864
153;692;159
54;946;653
640;419;71
567;125;346
476;84;708
627;260;14
331;661;142
266;352;777
238;430;100
263;657;408
906;225;679
489;514;777
335;54;623
997;255;873
460;698;951
376;131;753
184;981;583
798;814;320
902;818;433
827;856;148
342;251;783
643;264;771
725;8;145
975;394;740
892;778;52
837;608;755
696;773;622
452;842;834
736;775;150
652;184;202
42;271;532
919;657;173
643;788;249
756;193;136
661;770;315
630;254;685
745;695;259
538;321;363
382;259;397
635;834;460
743;177;186
181;289;486
865;619;614
525;442;504
68;684;502
910;553;881
90;676;382
209;476;771
392;382;168
467;589;348
393;134;834
845;170;860
149;825;217
863;88;65
576;235;518
352;136;765
285;224;953
673;562;202
228;300;217
745;820;49
808;727;70
756;501;966
132;593;721
707;110;842
861;796;515
352;381;373
156;479;361
17;808;864
803;543;536
520;477;775
870;594;14
458;97;215
842;761;601
589;943;148
639;979;659
994;827;895
471;885;90
995;693;504
71;68;38
229;931;637
566;855;798
101;465;889
809;989;225
408;719;244
400;690;459
590;825;127
811;715;312
366;657;624
6;374;370
186;996;425
188;406;731
432;299;815
953;195;315
577;103;439
587;877;22
66;436;733
906;866;986
872;998;817
412;929;202
484;744;204
157;332;169
43;920;151
873;460;619
530;741;312
337;822;495
291;100;477
846;521;622
148;640;133
106;886;267
149;736;649
797;325;206
338;697;49
643;778;620
318;667;938
213;100;739
770;191;627
522;795;907
466;405;941
616;508;789
451;205;300
417;940;529
61;602;787
876;964;600
974;596;261
414;326;520
117;398;577
781;611;912
697;684;68
548;711;799
992;658;411
137;346;706
828;257;235
207;135;355
201;972;970
351;71;393
656;345;20
471;939;974
330;85;486
515;588;412
458;881;775
517;555;891
616;626;502
967;673;55
481;22;49
515;486;320
862;665;723
689;350;339
633;780;633
276;179;30
31;330;359
523;774;76
812;389;943
676;65;491
499;825;532
966;450;683
141;53;180
732;433;647
488;284;478
758;854;663
463;259;664
353;123;888
308;980;137
398;800;208
601;115;86
798;669;2
634;561;117
8;694;505
635;713;998
912;386;968
484;507;77
584;602;458
828;979;96
244;266;469
125;722;478
935;473;601
48;164;318
607;876;63
152;730;580
138;208;707
63;346;48
358;727;34
194;610;825
547;323;87
667;905;95
800;675;425
611;745;329
834;819;409
713;950;844
747;410;4
373;56;595
571;456;452
259;864;721
717;655;482
37;671;480
883;550;719
770;492;556
245;927;373
702;852;498
20;383;270
766;836;79
787;607;826
219;543;244
615;332;838
549;497;976
612;652;572
363;320;814
524;710;242
405;582;641
490;648;589
840;295;428
288;151;733
24;168;341
414;963;716
949;732;798
968;462;12
561;411;558
482;887;565
234;781;650
745;767;968
802;836;182
595;894;289
662;637;44
600;353;177
871;952;830
475;529;563
932;970;839
954;873;720
141;251;400
903;746;906
783;32;601
485;297;921
660;992;385
538;690;436
302;394;315
854;667;5
239;292;219
862;730;778
152;3;277
492;571;87
49;42;80
494;879;934
244;213;966
559;974;834
22;89;711
128;267;280
717;471;72
372;708;572
250;86;513
979;454;441
713;631;868
733;375;522
454;996;551
111;630;234
13;337;70
574;909;664
35;363;550
763;763;777
781;486;231
653;709;395
790;477;824
392;14;920
661;340;547
324;525;763
812;854;78
591;297;405
679;33;325
182;217;539
925;971;499
376;79;359
329;209;510
176;192;479
150;57;287
916;638;148
8;921;725
64;203;541
566;712;251
653;652;522
145;764;422
347;785;781
732;141;361
48;908;691
604;201;227
218;415;952
143;919;709
111;357;108
359;902;621
561;398;121
924;777;399
874;318;635
504;938;333
697;184;678
762;772;976
890;589;449
179;989;445
655;822;814
199;936;770
841;231;233
997;844;16
178;631;49
331;965;345
607;811;98
867;141;101
793;77;485
939;762;462
397;262;816
135;850;898
614;511;760
354;597;634
344;371;407
565;623;301
939;305;772
393;956;192
126;662;781
291;713;692
132;225;548
103;515;105
508;636;679
607;202;992
887;499;759
39;153;952
503;163;117
342;679;681
763;829;853
984;616;984
962;609;164
920;445;887
308;838;11
467;18;342
406;483;988
14;689;405
58;413;377
725;760;297
569;11;504
602;596;486
187;54;967
866;490;613
997;698;94
409;423;212
806;491;214
580;410;59
760;917;640
273;662;387
232;172;175
782;172;64
876;372;465
641;456;121
729;92;959
698;833;608
71;80;8
901;92;317
397;137;336
272;942;480
166;471;374
879;155;590
221;619;306
104;461;620
582;836;357
91;868;685
259;129;771
718;65;735
215;123;850
542;294;31
333;78;738
844;923;717
798;155;440
424;398;505
669;973;148
799;11;472
886;715;591
49;532;115
505;741;314
234;987;136
272;159;217
38;546;542
388;630;865
663;953;810
346;683;677
495;879;920
627;124;343
373;697;868
467;920;776
697;222;609
470;81;531
732;793;284
959;529;853
640;925;223
888;40;782
967;908;516
249;536;115
164;110;359
57;887;669
963;383;558
978;467;455
506;937;407
333;100;467
605;100;657
846;749;94
992;220;240
144;500;103
144;835;128
399;515;481
225;290;760
105;251;223
638;290;415
489;465;314
362;347;555
402;786;595
364;554;97
54;782;396
135;808;513
387;630;959
170;532;760
390;311;447
140;690;203
639;374;785
371;762;546
305;600;211
831;59;636
670;72;581
813;199;426
597;377;72
808;417;732
36;947;993
607;590;588
433;919;223
41;903;171
184;757;707
616;533;252
305;811;972
774;296;322
323;325;86
971;502;755
511;415;813
934;673;461
426;89;764
819;618;992
372;21;952
881;352;44
616;612;424
442;43;307
304;133;442
504;244;227
700;961;730
31;740;474
181;341;930
829;596;271
927;412;164
581;944;347
641;2;601
5;285;498
185;543;46
374;178;748
494;552;89
755;213;361
325;195;164
575;477;613
445;991;684
80;875;557
864;973;684
336;227;380
69;926;563
83;168;246
499;138;162
37;865;529
855;454;580
925;730;117
675;304;541
44;267;835
85;151;157
421;652;828
774;936;127
56;410;974
613;33;744
431;663;617
421;525;709
200;822;741
644;545;454
791;519;645
81;481;348
529;807;14
782;531;233
512;358;78
402;55;240
886;301;476
22;968;62
819;518;135
325;989;797
370;99;248
388;177;30
831;912;805
345;750;19
50;359;479
580;162;124
861;297;669
847;218;4
979;217;791
182;217;795
339;275;150
410;949;258
391;291;417
115;43;714
730;231;408
99;689;337
873;654;177
450;744;92
489;636;446
405;332;414
623;720;371
603;807;235
395;314;67
667;3;882
990;402;679
728;907;150
873;207;623
181;813;122
263;33;854
816;313;531
117;565;180
441;954;317
982;694;685
931;39;35
616;800;771
63;788;972
249;456;238
747;639;788
146;560;231
210;803;451
657;741;251
647;23;442
216;910;546
642;667;638
966;110;610
813;812;39
279;715;541
849;554;684
236;469;153
55;528;359
847;704;723
618;7;382
50;858;402
860;772;152
450;259;912
129;343;842
582;641;278
714;514;890
319;409;502
248;551;56
419;412;368
770;301;807
92;718;797
115;338;700
860;32;315
221;263;798
715;255;554
381;878;447
92;995;416
745;844;618
960;567;966
475;89;320
142;93;917
777;590;383
287;421;715
858;569;466
804;280;455
320;307;624
549;429;284
847;445;245
4;499;85
68;600;763
428;338;978
990;419;424
316;728;916
955;157;901
505;597;825
709;3;224
918;406;652
680;943;785
601;812;137
282;700;873
26;266;22
595;641;331
297;769;835
436;158;344
658;697;40
88;506;632
435;876;483
91;443;882
613;485;679
9;464;478
511;98;961
848;10;820
623;118;552
305;632;567
829;804;650
100;812;723
487;638;444
355;208;673
624;837;327
887;2;614
94;249;864
853;811;333
130;43;658
158;27;191
59;525;734
927;440;608
734;60;175
114;881;72
581;622;812
603;539;884
323;458;305
852;71;963
997;685;327
507;105;831
479;193;334
337;456;877
971;373;764
213;233;1
61;273;202
681;917;390
214;744;632
382;364;250
680;20;747
372;399;339
249;833;339
954;865;307
453;244;179
158;31;920
953;455;15
577;875;169
604;873;238
582;56;837
247;464;635
989;840;317
628;188;428
342;486;673
192;177;896
426;427;399
179;50;496
424;152;670
395;510;404
