1D;2D;3D
969;426;359
789;368;928
773;766;387
154;654;768
221;979;922
194;450;924
84;343;57
639;839;356
860;439;264
663;350;45
11;239;74
800;148;593
93;734;688
351;480;686
103;479;969
553;569;530
467;733;781
496;931;995
727;654;519
470;240;530
954;85;727
649;947;753
717;739;990
37;42;27
90;537;89
940;255;276
896;531;645
885;780;345
622;417;581
954;21;992
523;508;911
78;520;903
271;403;667
772;279;129
918;158;944
50;452;894
612;527;687
365;479;772
951;181;66
491;386;743
707;787;920
176;9;331
853;197;251
187;656;394
73;686;610
152;263;945
532;644;135
912;710;287
116;837;521
71;608;960
410;583;276
700;664;986
206;330;339
957;533;205
418;998;673
329;242;786
625;744;649
516;399;300
675;744;562
669;664;341
298;95;421
480;544;960
713;476;912
585;913;269
617;497;300
490;954;97
167;902;894
89;844;854
989;456;638
684;844;545
763;36;678
139;484;958
136;582;970
145;898;862
212;330;445
56;905;129
405;965;531
561;166;218
802;170;88
241;231;677
331;769;931
771;672;561
124;473;527
68;133;667
626;690;944
747;676;677
25;394;645
958;383;473
925;328;354
992;444;946
519;496;613
697;805;14
158;742;938
954;946;959
947;776;77
919;993;674
814;405;156
955;406;724
89;951;651
737;554;746
566;425;643
44;705;709
111;772;654
763;561;367
310;439;244
924;817;890
632;170;170
779;347;348
348;659;818
796;100;663
457;943;250
869;962;454
99;394;686
462;14;978
216;514;875
589;405;150
120;929;942
736;999;494
24;215;223
873;13;816
373;730;477
342;849;398
154;830;60
242;578;922
552;120;317
660;668;186
832;712;752
886;108;203
226;379;44
522;72;811
378;802;83
64;363;839
995;45;148
422;973;539
176;255;445
568;84;659
873;58;671
104;525;816
646;768;888
400;335;477
146;174;413
8;837;567
187;34;641
174;94;480
883;661;977
278;576;859
821;485;18
402;278;794
283;126;375
412;85;462
380;271;142
607;887;451
193;238;737
556;685;388
461;396;32
986;294;116
205;696;354
190;684;328
253;845;51
476;667;280
219;464;963
589;448;301
718;605;402
493;19;260
577;523;519
629;88;507
488;566;409
501;457;155
793;906;849
590;999;706
114;707;234
167;123;999
63;454;479
908;654;553
203;847;518
293;996;664
204;496;516
411;736;985
481;308;788
134;857;431
427;475;647
994;880;437
811;567;695
58;560;864
207;77;754
43;895;971
973;638;655
576;43;815
436;714;781
218;631;383
300;174;786
663;505;660
104;51;145
301;472;797
364;258;962
311;743;307
283;655;373
603;142;564
489;797;208
742;478;247
806;93;825
584;329;963
876;541;442
630;153;668
709;777;250
270;558;63
893;471;443
437;153;482
246;817;463
330;139;340
527;42;444
469;769;701
915;991;768
874;207;678
321;578;190
488;218;401
432;710;836
400;176;704
278;475;98
708;991;378
418;395;651
189;230;266
618;751;265
559;30;903
387;834;44
483;52;903
152;697;254
987;227;257
811;662;483
194;751;390
917;574;11
563;734;162
739;822;26
848;510;142
343;972;919
678;307;378
747;589;831
527;77;938
28;494;579
422;485;313
618;265;728
915;510;869
541;160;386
51;561;971
145;744;847
553;1;439
442;670;568
379;380;367
851;359;411
593;126;295
798;803;160
323;461;613
696;183;67
326;452;874
891;673;555
815;733;45
401;436;97
680;458;588
698;319;282
266;748;89
893;750;993
163;31;736
792;602;643
514;850;561
20;324;827
941;653;650
985;866;759
115;265;284
559;485;608
77;533;238
878;388;226
642;803;888
206;395;342
573;755;526
683;598;761
506;231;340
248;631;324
849;626;330
441;964;522
644;669;713
204;195;535
586;119;673
43;219;313
771;821;346
711;489;340
372;801;934
402;875;192
644;512;351
965;258;266
376;228;249
732;770;606
420;986;445
953;24;646
51;99;317
684;907;68
74;52;999
554;129;613
531;353;733
417;363;668
725;728;292
916;695;831
867;643;668
282;525;194
216;480;626
