1D;2D
95;696
647;228
786;21
190;543
213;521
583;166
150;558
181;715
745;38
146;621
818;40
248;531
819;243
169;873
725;153
86;754
214;832
126;590
694;228
198;713
112;734
706;69
204;571
193;519
571;141
846;53
43;586
147;585
589;61
27;781
65;594
721;190
888;107
215;862
203;770
989;20
69;918
246;840
36;507
51;977
204;728
30;765
547;157
975;158
68;998
32;891
843;233
207;544
773;75
707;92
858;140
214;757
248;648
46;674
199;578
559;79
516;62
535;132
913;111
913;159
654;111
634;10
578;70
111;936
828;27
186;948
909;148
946;14
770;40
115;976
976;196
86;855
118;672
749;143
633;24
624;180
929;137
777;23
675;168
882;132
696;98
689;230
959;199
151;561
642;229
598;15
93;905
78;887
742;128
788;229
573;189
926;87
7;654
212;529
560;14
905;233
565;27
216;903
878;151
100;960
53;687
101;911
69;698
501;134
567;237
504;53
682;223
85;820
85;947
16;634
98;887
833;217
170;857
19;744
514;80
247;957
84;550
122;874
39;598
754;230
26;906
100;769
158;647
44;636
181;529
200;862
755;134
95;692
525;33
249;781
71;905
122;795
17;708
920;26
699;238
660;17
249;628
513;128
692;110
71;953
511;191
669;167
748;137
634;127
241;792
196;998
900;180
795;214
687;40
822;37
121;680
158;719
677;229
77;913
207;610
594;1
543;219
972;126
97;820
175;602
97;554
213;508
519;214
831;149
26;744
591;128
736;179
64;890
713;70
520;250
225;869
105;748
6;996
918;90
792;121
611;50
77;608
226;635
54;642
557;195
93;802
176;818
620;142
53;982
980;32
676;22
191;525
599;107
25;727
621;4
47;716
952;112
751;124
724;53
654;169
127;898
116;753
12;900
18;640
45;561
852;121
647;180
200;768
208;563
74;568
162;619
217;708
153;828
11;884
813;184
895;132
622;184
55;635
858;147
245;848
999;49
49;528
25;645
718;155
5;932
226;724
524;151
72;707
761;69
912;173
981;103
122;750
610;192
23;757
739;199
659;97
80;696
82;952
951;152
994;102
224;738
975;10
626;96
195;976
34;578
824;205
93;596
28;866
122;867
7;827
61;504
804;106
93;878
559;60
634;85
804;121
162;663
1;713
930;211
207;938
143;552
247;737
750;181
188;554
659;181
889;222
861;205
156;597
703;132
657;229
155;995
720;23
738;28
875;59
118;748
77;689
815;188
912;176
895;201
583;42
938;148
199;818
976;35
627;51
173;848
169;761
179;659
576;37
920;186
48;769
114;551
140;623
7;618
119;514
820;27
873;197
219;970
242;688
894;90
39;714
235;977
32;691
97;539
172;639
148;820
200;838
1;589
224;896
643;170
535;72
744;96
945;76
219;913
645;107
838;177
828;41
220;928
957;95
557;191
215;685
204;679
738;39
747;168
785;232
825;12
527;52
81;869
513;113
898;33
635;68
937;209
837;163
130;886
694;190
602;13
879;175
839;87
689;235
29;945
914;56
826;141
33;691
75;766
623;92
553;153
46;736
623;214
68;561
196;576
187;872
26;747
796;46
627;54
731;17
994;58
652;227
833;54
79;614
572;12
921;44
922;81
30;956
190;944
509;81
672;237
937;200
220;512
923;41
572;238
778;132
120;673
20;638
61;538
942;174
905;169
841;18
224;901
12;916
680;99
232;770
44;511
24;711
107;724
134;935
848;143
197;652
189;504
160;754
191;580
982;52
94;820
642;213
764;22
236;900
208;880
177;552
607;84
943;7
201;878
628;101
946;34
154;545
54;793
216;723
237;939
49;893
914;43
663;100
509;153
99;985
868;156
208;818
57;686
125;689
92;767
240;659
623;88
595;166
505;83
964;98
133;526
57;697
746;171
226;912
88;714
195;931
99;862
847;48
227;810
665;5
63;501
625;165
152;512
186;885
250;556
134;859
536;108
117;723
40;599
840;22
576;119
96;668
995;204
861;71
880;199
798;185
191;642
170;539
78;881
150;613
636;219
143;987
23;901
814;101
30;549
509;213
119;684
652;208
708;5
222;866
3;829
891;153
958;240
121;614
720;210
787;56
52;565
551;169
42;875
155;664
212;655
872;147
15;766
206;865
7;542
68;889
79;748
802;60
987;217
160;800
220;727
220;649
218;944
932;189
116;852
28;790
149;988
169;566
674;148
914;244
923;22
163;857
111;550
37;977
607;3
4;745
58;681
116;649
743;43
129;797
590;184
909;44
216;528
673;23
521;4
721;145
50;932
94;548
241;700
60;770
841;150
511;42
122;914
808;103
155;802
658;108
172;839
29;856
586;6
145;876
913;94
62;545
223;527
57;576
161;513
43;875
985;141
945;47
954;125
573;12
62;517
195;890
12;854
659;250
6;766
169;599
49;966
815;192
38;837
722;50
561;228
835;124
181;860
671;3
229;809
652;18
169;523
233;779
196;614
8;928
815;235
46;825
945;207
678;218
645;52
195;582
980;218
942;121
223;727
190;806
983;21
43;695
722;247
928;158
642;174
912;119
671;133
995;176
83;896
157;762
155;842
48;748
555;215
599;31
940;156
604;187
640;11
45;540
229;970
22;546
204;781
850;97
141;540
893;113
964;97
29;725
109;939
60;639
922;134
732;114
76;762
752;66
216;528
514;42
770;54
170;897
241;889
235;646
965;234
238;847
504;117
791;48
899;72
246;559
174;573
515;51
995;170
114;946
720;17
588;47
941;128
933;11
990;108
122;716
678;28
167;536
3;979
562;163
678;174
138;992
60;559
800;127
706;107
671;10
936;136
626;106
66;527
6;754
884;239
163;826
235;929
91;955
218;872
57;597
87;873
82;795
879;43
511;12
