1D;2D
172;702
606;179
828;84
964;28
197;870
982;6
127;939
845;143
110;897
21;638
116;516
2;605
203;996
923;91
528;156
62;564
170;769
647;206
803;154
527;113
131;749
6;797
999;170
136;862
866;182
62;502
96;826
50;729
21;671
841;151
692;152
127;865
793;202
210;644
913;5
876;117
848;115
712;55
37;919
877;207
966;198
742;191
631;184
17;862
32;789
172;849
4;892
159;551
712;161
841;100
249;575
142;718
863;151
65;951
887;78
977;215
592;62
132;783
181;602
965;109
612;205
1;792
680;15
130;679
53;918
644;5
46;514
108;975
75;623
117;655
105;773
587;96
621;123
834;196
227;628
172;584
110;857
526;44
128;543
583;150
201;972
880;84
900;108
657;223
905;247
942;149
194;965
41;855
518;118
808;22
675;194
101;591
187;972
162;975
126;855
709;213
950;183
520;175
614;100
501;88
670;82
19;654
17;874
115;942
150;944
804;100
78;990
74;639
988;7
984;188
953;211
907;243
56;967
60;781
148;699
917;172
553;97
787;192
184;563
512;53
245;559
512;67
583;227
960;245
69;905
655;48
221;691
5;966
947;39
763;161
767;14
157;638
222;705
841;75
760;231
811;3
3;525
201;996
131;657
614;83
186;657
186;647
190;928
155;942
157;904
234;691
686;215
711;215
781;229
42;884
929;215
732;148
917;105
93;959
913;90
185;555
693;232
774;112
750;122
774;177
745;23
109;951
982;200
609;184
140;725
725;103
939;247
844;201
827;211
115;934
190;612
158;986
805;150
28;634
914;102
118;770
218;924
899;212
916;79
5;833
172;705
166;848
747;176
62;569
571;201
723;167
150;653
16;677
127;920
582;68
889;6
144;941
520;17
603;70
811;13
944;188
956;97
36;916
934;60
502;137
648;67
755;77
568;3
826;185
628;14
78;690
7;767
29;787
241;624
76;996
723;204
507;181
166;694
88;931
899;159
233;605
66;616
770;2
172;974
508;167
963;9
804;53
793;141
744;58
194;702
996;135
529;116
984;149
605;17
511;209
10;984
710;209
163;696
914;36
655;27
602;53
26;799
29;975
202;689
558;67
212;690
806;215
754;39
824;89
876;212
863;198
179;949
916;111
628;214
923;183
721;146
733;62
187;799
127;911
571;233
737;58
568;168
147;889
15;781
25;737
227;912
151;583
997;153
90;571
566;166
125;697
924;244
899;133
891;12
660;135
561;45
879;169
52;825
968;157
28;633
105;680
242;885
505;65
227;606
199;522
905;226
175;882
726;184
222;603
792;14
919;95
598;74
213;939
631;7
24;854
862;97
681;139
22;527
100;563
938;9
103;639
163;979
995;77
665;16
752;86
970;85
177;923
39;542
737;111
879;58
912;149
88;607
95;776
686;148
206;532
611;99
42;571
602;98
621;170
108;593
927;96
952;105
517;197
509;145
652;100
24;711
934;96
68;923
151;594
769;198
858;192
176;510
942;242
674;88
73;918
248;658
685;79
516;113
8;860
156;959
516;158
148;646
102;971
158;699
878;83
191;799
196;972
43;652
206;742
730;71
36;575
994;180
588;173
212;929
611;73
712;229
38;535
633;198
572;226
108;565
35;762
200;823
186;775
701;37
724;160
46;546
169;826
205;919
677;208
98;731
724;143
89;678
25;761
934;236
125;900
179;664
699;109
62;746
93;589
803;60
60;971
898;37
518;206
625;210
872;214
730;143
711;248
74;592
221;575
242;671
568;117
827;123
726;211
608;85
217;585
129;623
62;901
106;593
565;58
54;769
171;594
29;982
178;776
936;97
586;224
5;841
609;120
851;15
544;225
741;138
134;727
116;920
154;659
127;584
716;84
80;717
73;533
249;993
799;213
86;873
930;106
51;980
64;746
677;35
988;137
212;586
157;598
843;5
559;145
719;93
597;139
185;735
905;64
531;171
142;743
915;18
199;910
633;213
635;141
160;551
175;590
154;929
195;693
782;74
661;78
839;94
628;96
81;570
12;868
889;64
173;583
110;668
823;197
103;909
901;239
918;9
101;542
105;526
232;649
897;87
660;214
990;40
683;235
163;689
759;149
6;993
742;78
878;101
556;39
143;622
699;211
232;931
546;82
22;860
109;818
224;950
155;796
102;877
56;874
42;798
870;55
977;30
108;819
67;610
145;638
140;959
76;543
182;880
529;73
155;842
721;208
244;773
968;97
24;832
553;168
151;722
211;683
745;25
61;584
722;95
713;21
720;149
103;744
794;36
136;947
132;643
153;754
995;203
229;695
726;143
22;616
35;549
776;227
939;170
236;573
104;702
211;560
232;898
71;720
21;946
164;875
228;715
774;95
808;144
229;626
166;989
48;685
871;195
36;697
75;845
66;675
225;885
196;936
669;83
22;906
904;106
756;57
198;701
881;33
191;727
167;717
730;97
