1D;2D
113;624
705;37
193;979
594;90
137;571
517;9
152;792
96;625
619;40
538;75
871;24
802;8
755;29
552;192
97;978
74;538
678;24
49;624
103;921
233;729
61;698
587;142
918;152
816;138
245;621
994;214
653;223
792;155
594;193
908;183
636;176
795;101
692;170
522;102
833;54
609;179
250;759
65;847
163;608
645;200
576;246
170;550
102;517
71;503
673;143
94;617
52;857
980;118
941;147
765;210
903;129
31;632
111;950
193;667
766;232
666;65
726;154
250;892
808;112
838;202
650;10
631;101
517;35
901;173
132;866
743;193
179;779
936;78
555;194
523;42
707;201
82;583
149;820
800;49
930;79
975;185
156;690
678;15
71;636
84;814
75;962
131;784
25;909
609;57
164;895
565;79
170;642
202;966
209;840
525;170
204;519
933;133
238;828
52;814
529;88
218;681
832;244
983;178
110;798
205;795
792;234
863;111
180;923
741;96
107;607
971;81
53;657
100;999
784;168
886;84
997;16
7;985
225;538
87;600
991;123
140;715
559;188
172;704
139;750
541;20
515;106
53;594
171;726
829;224
110;967
976;176
764;185
522;119
624;118
159;574
879;82
42;694
804;76
628;215
187;753
196;601
198;999
765;34
524;23
20;889
794;229
687;47
726;64
949;239
25;614
678;189
171;756
657;99
85;886
772;76
617;155
220;697
148;552
932;147
687;177
808;69
123;930
553;29
800;106
79;585
126;979
856;168
920;62
504;151
220;674
831;126
781;223
706;121
737;8
606;185
824;198
190;544
800;194
109;524
82;873
220;864
726;3
7;702
178;992
154;716
769;65
139;917
49;743
515;63
245;597
100;812
618;176
520;191
20;685
188;812
874;220
921;52
565;67
102;600
208;579
237;536
53;642
44;743
224;625
763;184
601;225
914;70
211;849
1000;74
933;114
93;733
177;962
41;653
43;578
225;816
68;763
196;787
177;727
837;238
242;737
174;579
137;667
710;147
826;75
936;209
212;606
79;505
804;128
197;906
222;956
509;245
771;230
624;159
132;736
795;139
66;661
22;568
625;115
12;837
34;592
747;92
183;687
569;16
228;913
140;566
225;551
26;659
924;20
564;180
116;677
681;84
6;678
661;239
137;689
638;22
653;176
703;170
153;767
649;66
913;78
45;974
173;901
206;752
118;901
877;239
68;621
950;98
96;663
172;740
213;679
239;568
866;198
106;755
565;162
182;559
139;932
94;546
71;626
101;998
143;776
139;606
66;817
244;875
732;22
218;902
536;176
10;583
31;713
803;247
128;535
781;175
861;102
72;951
214;760
59;682
511;21
247;784
179;726
621;216
155;700
215;999
990;176
740;246
594;21
516;147
556;232
177;999
57;583
602;64
244;833
122;507
190;726
626;218
5;537
836;94
193;642
735;159
60;687
121;787
810;14
504;175
700;57
150;989
930;17
552;63
85;568
154;739
828;230
225;862
31;924
180;592
899;146
902;167
662;81
58;656
740;167
551;143
920;95
592;17
187;630
99;971
222;893
65;571
923;213
828;234
513;171
781;181
39;880
246;667
191;623
736;3
16;888
27;635
948;181
77;678
104;599
41;543
70;639
27;889
41;945
148;731
876;175
770;205
217;669
548;242
956;225
539;162
82;923
503;206
112;535
133;688
217;500
502;214
728;73
155;574
772;241
958;86
210;638
553;141
597;133
240;739
803;215
48;903
740;137
126;772
147;555
864;66
708;13
959;129
76;647
767;185
774;129
542;108
662;166
859;159
948;159
644;238
508;44
231;728
745;108
569;60
250;753
86;855
245;605
9;805
159;678
652;152
706;205
90;925
661;53
145;590
231;761
984;89
657;80
200;771
81;515
794;111
134;805
677;206
734;232
869;141
200;705
2;799
985;131
104;743
664;199
47;516
2;954
70;627
180;526
14;563
806;114
176;811
921;95
983;160
937;43
740;132
51;787
245;666
176;765
64;982
86;985
138;999
127;743
639;27
806;167
714;20
231;860
206;782
40;893
552;10
36;642
95;671
247;760
768;84
13;967
155;727
591;154
208;745
995;150
996;232
636;39
15;630
772;84
182;568
821;97
65;599
202;603
783;180
668;103
140;902
587;155
41;525
736;135
531;227
29;865
977;183
561;188
834;175
675;12
866;25
214;620
598;127
172;962
204;681
4;620
860;217
759;181
519;41
889;115
109;795
242;807
117;977
611;119
910;67
175;552
41;799
802;10
859;188
6;873
211;667
567;244
222;650
675;165
812;142
96;675
57;820
866;195
185;608
75;923
28;504
894;95
185;671
904;241
651;41
217;577
118;981
199;666
803;198
787;11
114;697
988;23
970;182
651;202
248;651
65;823
60;930
933;187
923;37
953;219
201;695
850;88
537;124
42;694
200;631
63;583
693;67
980;62
877;215
510;11
860;197
516;27
65;621
645;154
779;31
656;112
121;500
722;85
216;932
23;871
672;28
125;603
726;104
888;212
947;114
160;756
687;161
69;735
984;234
176;596
748;76
976;19
137;650
644;84
224;659
245;646
512;71
815;168
93;987
552;247
940;165
613;229
34;838
131;714
75;739
171;879
64;802
500;171
812;60
43;761
514;82
174;513
885;248
995;171
846;178
250;569
561;249
215;693
191;942
39;721
799;225
838;128
133;812
693;241
588;110
22;781
927;209
734;115
884;241
86;526
734;70
46;791
114;668
884;52
945;63
522;31
188;853
974;237
797;125
180;978
614;154
512;58
563;69
641;122
55;890
101;873
8;848
224;538
751;156
812;99
897;181
709;177
632;90
697;188
951;217
1000;80
42;653
3;508
12;748
598;113
991;92
238;528
972;232
139;592
95;575
592;177
829;64
664;192
145;614
633;184
885;215
522;126
204;978
20;853
671;142
887;122
202;613
598;150
244;508
789;177
200;609
544;250
855;147
64;995
28;808
574;72
170;884
115;773
843;26
229;716
230;766
57;663
530;117
248;663
583;222
534;125
102;863
719;223
820;159
45;528
73;626
91;948
38;664
936;183
248;671
54;703
108;774
667;202
786;160
141;608
20;615
136;609
65;832
167;694
887;193
787;229
240;631
706;164
518;16
772;195
757;189
138;640
234;502
171;852
837;204
936;241
555;227
1000;122
688;189
985;188
784;79
737;44
157;816
106;852
575;198
100;928
186;573
125;547
729;234
242;558
174;718
40;590
220;816
181;627
873;228
116;744
75;909
609;246
659;46
132;881
15;867
114;787
135;934
219;869
557;146
130;953
219;761
816;102
879;217
659;96
949;99
42;932
701;160
589;96
687;194
924;147
856;14
846;125
550;107
735;210
588;2
585;196
