1D;2D;3D;4D
209;222;294;162
212;157;216;58
694;612;572;757
572;755;874;642
192;196;76;286
802;660;873;831
350;86;217;314
300;276;173;221
200;271;254;245
61;152;220;241
147;96;204;264
344;124;336;337
803;922;569;769
214;102;217;133
179;65;169;205
350;173;273;230
943;729;700;664
309;131;348;231
188;138;172;292
263;180;148;218
134;227;336;307
92;318;88;338
866;941;755;948
95;186;295;135
87;212;111;54
195;62;225;119
213;115;313;174
867;907;568;856
306;171;320;314
97;210;121;313
680;845;849;600
272;282;76;66
306;111;56;234
293;168;217;303
874;744;770;903
157;339;249;248
241;229;200;222
63;252;110;214
277;166;320;291
272;313;166;179
71;297;204;302
157;54;153;258
185;211;188;148
75;108;59;221
740;598;648;879
309;264;134;329
325;273;84;231
271;209;269;258
647;667;735;688
169;181;143;261
126;341;100;57
144;136;82;178
142;53;244;332
186;134;144;112
78;315;337;183
154;217;83;167
186;206;141;256
261;73;102;287
677;663;717;923
307;151;247;193
75;70;236;333
233;305;214;113
290;211;84;269
103;157;247;254
233;62;73;349
768;945;876;755
77;218;230;134
90;179;261;172
105;294;216;303
235;234;101;312
729;699;770;562
265;331;85;194
269;248;307;337
224;326;112;242
198;109;137;317
282;181;138;82
321;296;211;149
161;217;187;122
869;578;891;867
308;337;77;57
303;52;343;101
327;192;282;230
264;280;96;83
149;204;208;141
187;168;173;132
935;563;888;623
216;315;64;66
65;334;192;223
778;693;866;767
201;310;240;134
216;294;243;254
348;50;111;328
259;334;224;176
600;578;794;921
73;221;125;219
166;110;114;161
214;256;129;88
216;160;174;179
852;801;880;811
131;100;190;127
223;94;339;224
205;251;153;235
331;311;103;59
263;192;213;316
157;156;113;346
216;178;180;139
150;186;350;252
311;104;205;76
259;58;329;158
165;172;349;176
331;339;126;262
761;872;587;926
192;198;280;121
109;96;280;299
337;209;122;281
713;610;800;573
348;200;270;59
268;323;234;321
105;205;79;318
76;260;67;125
163;67;191;327
943;790;683;773
137;96;203;235
254;211;212;116
288;231;133;71
173;321;187;210
244;345;70;142
341;282;192;337
227;260;307;288
251;266;273;146
861;922;939;844
282;98;216;233
241;203;232;329
300;128;290;70
309;136;240;131
214;286;242;233
59;124;156;265
87;237;155;121
81;182;68;297
292;231;253;341
337;182;283;238
200;324;96;350
345;306;257;187
324;243;161;107
124;324;253;77
176;183;231;187
138;334;85;346
145;350;69;147
261;211;183;106
138;60;168;52
279;269;122;268
325;134;225;339
261;257;330;239
339;260;316;172
211;100;310;344
270;299;343;100
71;136;55;229
723;883;623;879
829;683;681;866
182;328;155;338
73;70;60;309
69;215;230;124
280;268;110;116
215;149;159;315
284;108;208;314
104;158;103;264
664;593;917;839
256;312;241;144
91;211;346;310
726;597;764;916
151;181;125;255
172;318;142;183
149;67;258;187
204;217;95;149
302;194;320;198
250;238;108;286
324;268;313;333
881;693;715;882
72;158;87;249
211;266;188;249
127;105;50;188
196;283;239;54
752;618;806;710
188;281;261;329
58;203;198;64
847;747;876;879
796;799;911;641
193;230;329;288
349;322;227;234
237;162;231;89
887;688;865;822
301;157;343;231
149;92;209;188
109;255;292;167
591;653;621;753
283;236;207;306
204;106;218;264
174;239;159;114
344;69;287;78
68;269;329;78
631;602;786;762
184;63;283;213
329;85;61;299
841;928;832;946
54;100;109;62
348;308;191;223
303;269;323;61
930;941;747;865
165;209;88;168
175;327;310;70
897;607;758;872
181;113;125;163
77;245;188;234
80;261;249;67
96;97;133;126
552;736;944;911
60;223;192;280
93;151;282;225
758;568;762;637
256;315;152;284
131;123;204;299
694;672;876;881
298;301;232;219
77;241;316;312
145;216;69;114
801;754;563;677
180;108;240;102
133;275;151;72
192;228;223;172
137;129;98;238
72;133;135;190
193;318;58;327
598;868;769;820
55;153;270;272
187;71;65;345
238;302;222;327
316;59;333;152
133;165;110;75
344;157;186;211
271;241;161;232
208;83;281;166
250;127;173;179
137;66;240;68
281;266;247;309
95;280;246;113
196;346;271;85
310;111;336;99
112;73;337;342
940;624;854;683
123;71;248;84
339;248;330;259
176;155;274;178
613;929;818;818
330;68;167;188
239;308;256;133
874;786;888;596
622;816;573;836
719;712;577;735
794;621;611;640
186;85;346;246
350;285;300;80
632;877;557;815
176;95;273;344
200;240;218;190
64;262;328;237
765;638;593;702
561;589;775;693
299;121;183;186
644;904;793;742
147;89;224;116
281;67;188;339
875;560;697;674
336;327;340;107
701;690;899;677
310;344;104;342
277;70;154;250
89;55;128;182
797;750;936;582
177;98;104;184
109;102;314;300
125;98;327;280
125;154;81;77
553;757;852;638
101;294;87;100
234;285;87;293
278;122;198;68
87;137;246;130
140;232;50;265
197;328;291;129
877;800;698;824
221;279;292;208
771;729;735;800
584;944;887;651
321;280;349;130
343;182;331;106
52;179;286;202
288;301;134;330
622;860;859;891
346;59;259;122
310;328;110;227
715;767;553;863
787;637;629;900
137;129;323;115
89;263;75;225
55;133;206;160
220;124;319;220
165;136;304;178
185;120;298;205
293;147;205;120
918;778;867;812
79;155;161;212
75;174;251;347
89;82;186;179
135;282;256;148
343;324;297;281
697;603;563;754
101;54;221;51
133;119;144;82
189;105;87;152
784;807;870;553
185;246;327;93
143;271;55;133
323;185;143;305
346;333;222;241
939;791;948;824
628;817;617;565
339;118;284;59
138;105;176;302
102;200;304;268
143;82;51;344
241;112;155;154
130;221;105;199
195;241;118;95
265;306;258;105
82;173;331;160
77;257;138;137
202;110;84;193
187;173;139;128
