1D;2D;3D;4D
748;653;820;758
109;63;203;286
259;136;61;241
861;669;827;685
311;285;88;236
153;146;183;156
579;867;779;848
293;334;268;191
283;80;56;249
141;54;100;324
223;321;164;207
60;123;201;278
183;221;266;278
107;298;282;137
62;255;186;329
179;239;97;268
304;96;336;347
302;200;314;269
120;151;173;206
194;291;123;80
815;704;579;689
294;182;306;114
178;94;317;154
128;220;104;156
235;315;161;295
851;818;751;653
298;260;217;252
91;102;81;93
199;78;133;103
136;281;251;99
286;165;167;145
144;320;307;269
69;305;102;137
126;60;50;176
138;155;250;252
664;553;754;731
313;298;299;155
247;72;81;342
638;841;912;664
334;109;246;314
693;767;794;758
77;51;101;269
632;775;708;693
230;225;326;289
168;126;146;305
253;211;193;163
61;200;122;336
328;206;76;182
182;79;348;186
143;112;302;327
158;150;299;209
235;177;142;242
890;666;863;600
732;563;689;556
170;297;296;75
164;65;137;195
72;348;242;220
108;148;299;200
207;57;234;59
82;342;128;54
85;158;71;160
115;53;155;229
314;324;309;240
291;234;134;230
315;308;234;283
80;275;123;235
765;825;914;723
680;648;934;705
51;55;160;334
169;84;322;60
258;103;52;336
200;269;249;160
207;129;149;249
310;239;338;73
707;742;748;839
310;282;213;316
202;159;237;68
695;646;647;609
654;679;847;921
270;176;174;307
238;84;296;159
120;71;316;279
218;124;186;329
341;279;214;308
882;787;815;797
234;204;210;226
117;346;339;244
343;214;276;157
214;158;305;260
102;197;130;183
152;264;297;129
912;844;606;940
343;276;256;350
251;216;244;209
339;205;107;120
177;86;335;215
297;350;277;275
163;242;136;197
652;557;597;834
121;342;345;329
126;112;126;63
696;740;600;931
707;559;716;760
72;222;186;295
287;308;71;217
713;556;565;715
313;125;166;241
247;132;281;97
340;153;183;141
222;82;168;104
215;55;200;148
173;243;82;299
231;81;325;265
93;64;188;286
203;253;309;273
67;186;160;341
293;137;122;276
277;221;288;94
292;286;144;247
179;121;341;104
673;700;579;582
171;338;175;111
335;333;98;233
54;74;213;133
169;196;271;238
324;85;263;339
288;332;313;264
248;70;342;84
194;97;158;117
221;199;338;165
940;593;611;652
334;112;126;315
868;762;896;578
69;198;136;313
224;248;220;300
851;831;740;632
58;347;62;56
124;163;297;100
299;340;76;129
182;254;332;173
99;187;289;221
138;277;280;123
253;130;65;324
277;117;184;54
268;321;70;83
594;877;706;726
211;234;226;251
235;114;219;275
234;345;166;132
669;870;821;727
909;825;642;839
307;176;125;128
315;201;281;324
263;135;94;141
213;310;308;326
171;70;349;238
255;290;165;114
863;629;619;923
299;257;127;206
289;223;315;244
316;87;289;342
829;617;600;736
64;202;304;288
138;275;116;263
166;332;122;109
236;132;185;174
843;764;616;909
223;232;61;219
198;171;309;144
675;599;942;849
284;223;304;126
249;146;55;86
841;795;616;557
302;77;199;203
260;123;243;217
290;307;199;275
760;927;787;643
154;154;138;327
132;313;103;243
282;52;317;284
189;202;293;215
865;561;745;806
252;61;332;121
238;137;321;118
219;62;171;60
331;193;81;196
223;332;183;124
818;651;603;786
148;324;181;158
219;235;265;270
91;271;193;216
240;198;255;311
874;776;791;745
81;310;287;223
209;292;84;291
160;228;72;268
127;281;170;50
268;195;158;61
334;129;300;54
294;195;66;304
874;889;676;588
51;303;98;201
112;326;149;315
138;136;241;208
927;798;916;783
79;274;200;106
892;654;878;599
90;230;136;273
642;932;749;942
267;112;192;144
321;262;71;120
234;213;233;139
181;63;337;274
217;151;94;167
93;180;262;139
262;53;81;103
622;934;707;671
350;210;269;314
156;178;65;143
308;180;160;346
156;132;284;157
261;191;57;100
57;136;71;215
228;178;179;236
126;315;258;225
115;328;142;94
875;723;950;776
167;241;107;268
224;310;144;237
279;217;312;113
349;308;238;127
315;147;249;286
587;823;582;722
82;187;282;147
336;187;346;178
262;308;137;129
288;197;273;215
107;227;92;202
296;344;163;257
881;915;720;570
53;164;178;160
563;564;768;689
735;618;708;724
579;637;896;888
914;884;639;721
127;93;233;89
205;75;240;57
148;139;247;265
87;322;86;346
864;785;626;714
567;744;897;913
