1D;2D;3D;4D
218;196;316;246
155;258;242;170
145;114;71;106
323;332;206;328
317;160;153;90
343;216;233;190
161;323;278;183
785;798;867;561
596;888;806;941
169;217;157;301
934;743;858;871
271;75;329;132
122;75;224;273
211;338;325;240
145;224;306;302
345;240;191;262
725;788;928;705
204;169;225;97
205;62;151;108
220;161;330;92
336;330;137;94
121;131;301;124
82;106;236;192
138;96;79;325
148;196;243;210
876;903;949;823
109;133;135;195
857;786;658;697
111;64;129;288
587;774;916;871
107;165;177;277
267;138;250;258
144;259;157;340
80;201;256;102
289;210;228;274
275;214;210;302
149;172;238;184
913;578;676;746
181;82;334;219
626;562;795;682
325;79;199;119
208;101;270;56
242;186;266;228
334;337;168;50
346;210;168;284
267;251;99;247
249;258;194;108
701;619;700;671
290;71;331;241
89;305;227;311
101;231;257;290
345;230;59;306
561;741;764;666
799;645;906;621
106;328;249;138
890;653;643;570
149;326;255;159
713;735;886;736
903;772;832;655
251;153;319;335
123;166;218;142
312;77;81;290
127;111;301;272
109;63;85;234
848;838;674;755
264;326;224;161
210;98;326;188
54;279;73;246
63;134;331;183
224;108;291;111
330;289;60;137
792;617;887;783
289;210;62;229
277;86;72;129
198;84;78;291
301;319;69;136
161;199;178;179
343;94;261;129
197;107;163;61
280;165;110;120
238;345;112;108
350;129;271;220
239;100;167;191
298;226;74;83
253;180;219;195
342;201;287;115
63;248;292;153
137;102;62;278
257;253;227;139
61;58;76;182
294;146;95;330
568;674;719;938
158;151;221;109
147;254;349;73
141;140;335;184
310;145;69;288
277;113;345;59
347;278;61;126
138;189;339;277
224;65;254;107
344;51;251;141
105;348;218;256
201;107;290;110
346;311;300;116
182;253;234;265
175;218;243;125
249;130;184;121
323;264;294;161
327;292;197;265
87;93;266;347
615;737;913;771
800;670;902;673
790;894;945;790
84;212;311;294
139;87;325;298
128;165;214;250
139;279;137;168
326;229;314;342
228;282;177;186
155;105;220;86
139;51;180;84
201;247;222;323
267;326;80;182
244;145;250;171
168;195;82;197
257;84;215;126
178;291;240;325
320;309;285;141
273;84;72;100
349;126;96;96
123;86;338;248
57;68;335;299
97;328;298;70
250;339;198;281
305;247;175;204
287;60;169;320
190;83;313;65
712;740;756;878
893;905;942;868
759;919;903;700
279;214;240;294
137;292;330;106
284;324;106;163
57;279;73;254
142;81;65;268
89;337;274;321
322;81;254;78
259;70;81;113
253;120;200;335
225;168;308;77
662;877;818;935
61;241;137;136
290;230;221;103
196;125;191;178
302;232;233;163
62;230;82;69
295;278;330;89
301;315;347;197
261;216;160;304
264;328;82;182
123;338;198;221
242;145;90;216
59;304;94;100
624;615;611;616
65;281;77;325
249;188;179;261
133;284;240;62
143;222;71;75
99;118;81;178
145;263;180;286
57;140;296;200
334;68;280;94
112;333;171;136
158;209;94;51
241;171;61;314
267;236;259;327
189;122;342;168
807;588;815;849
79;113;158;85
316;160;177;97
319;288;301;108
281;146;346;130
344;348;276;84
172;299;195;349
82;214;105;198
281;142;228;218
342;139;159;98
163;142;232;87
587;674;915;592
168;212;103;339
98;288;302;105
241;278;126;341
282;103;284;78
104;202;169;250
149;299;311;65
78;122;191;287
871;700;634;756
138;169;333;324
257;53;279;91
166;149;151;162
142;167;192;272
182;81;259;211
822;890;586;719
100;247;263;207
234;78;307;227
89;216;281;213
236;82;86;75
243;348;121;128
689;741;634;916
160;134;296;183
310;60;224;76
348;200;330;100
754;760;607;849
308;163;206;163
140;286;350;63
61;185;61;57
225;270;298;218
235;197;329;340
881;742;722;555
194;50;111;274
95;169;91;51
251;313;197;203
692;727;742;833
151;115;120;93
229;193;122;298
108;59;112;316
193;104;213;113
92;296;218;97
259;255;279;125
154;276;78;305
224;124;256;85
627;672;641;760
298;142;160;241
98;133;96;215
789;723;723;621
79;290;165;331
701;644;672;688
69;326;61;198
230;176;263;302
209;210;194;285
282;200;58;177
284;151;207;126
71;73;106;225
74;153;343;189
204;233;87;53
331;162;260;338
235;239;182;136
342;260;220;325
183;243;255;308
307;340;264;87
908;602;761;707
124;235;291;291
50;319;290;180
77;294;233;220
145;156;267;74
332;198;298;329
87;174;140;121
941;790;592;668
562;944;691;867
246;172;106;143
52;229;198;340
715;668;862;766
82;200;250;111
159;190;307;295
198;273;113;142
225;228;90;72
319;293;290;80
278;117;97;345
618;857;871;668
297;209;213;147
658;769;649;738
627;585;685;636
85;298;70;235
130;229;230;205
672;604;771;921
108;301;256;106
64;291;159;306
135;95;239;109
162;278;207;210
274;122;180;86
54;90;323;94
149;174;347;349
166;292;329;142
145;304;184;313
111;59;341;273
80;112;228;53
195;227;279;170
164;162;308;91
183;251;80;127
130;340;148;198
702;614;913;787
147;144;293;327
649;857;589;838
264;217;251;247
146;95;89;180
319;51;55;282
254;273;295;114
192;230;251;216
304;287;58;246
57;55;231;244
142;330;168;241
237;269;68;220
76;182;84;178
248;251;124;167
273;92;280;113
664;603;929;890
664;893;807;690
267;296;208;111
718;790;889;893
208;193;79;121
88;81;204;271
157;210;56;73
78;146;166;275
250;52;275;263
830;843;757;679
582;586;611;565
102;140;185;254
147;157;194;172
115;68;150;183
350;83;259;329
342;67;134;321
69;64;141;117
174;120;123;258
290;198;316;128
125;202;203;322
85;233;146;286
142;226;58;206
301;153;243;73
192;233;179;65
70;263;309;277
79;146;257;239
833;693;791;665
327;257;120;335
139;130;132;194
126;278;313;328
645;638;857;889
73;258;228;140
138;76;152;65
191;242;75;71
274;197;315;317
302;276;188;188
138;138;61;333
311;254;275;81
758;654;893;659
276;71;166;100
314;288;260;188
233;271;149;298
897;877;550;840
149;286;61;120
808;559;679;662
327;335;290;331
336;348;288;73
886;624;820;687
627;648;656;551
750;572;757;674
121;156;161;162
50;290;339;174
907;756;795;594
628;707;811;726
119;52;169;67
144;182;296;204
74;163;294;194
283;59;224;96
551;797;868;680
124;220;100;289
224;141;281;67
129;225;133;223
183;179;130;55
704;832;824;896
273;75;247;319
625;775;602;813
201;78;207;340
96;73;279;138
898;625;637;660
796;817;909;781
68;122;234;56
795;639;738;559
296;192;84;308
760;937;798;789
184;178;85;114
827;876;867;562
799;682;613;856
310;300;347;196
198;197;308;122
120;312;182;157
227;183;59;151
698;873;715;646
752;586;939;696
147;245;250;183
149;165;188;111
269;336;314;58
855;647;638;643
123;132;113;344
144;272;219;347
702;842;871;603
93;101;63;67
259;250;207;262
59;251;68;203
240;175;51;71
56;172;192;256
316;296;61;137
249;303;207;279
121;129;210;145
331;349;241;192
183;89;164;295
170;215;118;306
262;136;182;201
142;117;339;53
171;126;252;211
195;300;141;180
814;853;884;927
830;737;882;663
63;201;156;251
270;301;200;188
224;318;276;283
65;332;284;102
92;184;257;195
593;816;794;929
218;257;175;161
317;111;266;135
52;349;203;333
215;325;188;330
144;288;71;205
226;88;158;121
340;123;315;129
80;262;211;90
98;208;335;195
608;674;585;880
268;82;239;119
171;330;336;52
125;54;65;233
865;891;588;573
121;262;95;87
83;201;220;295
304;276;69;320
181;287;348;326
306;303;251;169
299;161;152;263
153;265;234;327
625;711;603;552
718;788;787;748
76;218;285;172
281;82;81;93
303;336;164;159
256;91;70;63
558;567;685;696
120;61;137;267
753;580;743;867
61;119;343;334
320;328;308;248
251;274;66;196
280;151;89;199
343;98;57;194
140;58;131;164
196;195;98;61
324;106;310;80
802;856;559;664
73;65;143;270
906;660;609;720
140;319;97;330
312;56;239;105
99;157;144;202
199;298;65;151
148;86;207;230
260;310;304;236
616;624;746;903
178;225;52;308
320;56;204;233
163;323;152;125
219;186;242;167
313;268;207;228
161;148;171;63
645;581;912;810
263;321;151;97
276;149;142;271
786;818;809;589
84;241;329;239
174;225;308;308
687;813;562;765
300;116;263;114
164;87;170;150
910;897;835;622
234;82;66;297
334;324;251;313
241;74;231;203
165;102;99;180
142;323;273;215
346;138;158;344
316;167;202;158
271;103;321;177
65;61;100;175
319;312;168;220
143;150;54;92
216;255;72;51
201;301;275;145
131;176;250;306
214;226;238;92
65;100;166;156
179;117;343;349
340;131;254;261
666;781;603;662
314;308;334;281
95;95;135;100
135;215;260;156
717;857;776;661
82;342;272;216
326;275;68;174
911;921;735;712
68;73;235;327
251;303;87;212
264;67;281;98
97;146;124;171
84;198;54;242
232;118;215;114
864;559;567;841
154;327;104;200
301;346;119;129
215;160;125;261
169;123;193;142
333;280;138;347
237;139;148;340
344;311;196;101
177;257;189;336
207;135;84;114
562;817;607;633
348;270;293;149
174;245;118;114
768;943;851;588
914;926;630;833
217;120;238;89
305;108;266;137
338;306;93;322
209;273;188;234
837;818;834;574
73;315;286;349
159;129;216;332
250;330;109;152
101;291;196;333
332;120;345;75
310;270;332;321
811;869;677;825
276;317;106;291
259;129;238;63
104;220;270;150
709;646;791;615
290;72;122;177
91;331;104;67
146;348;214;79
776;735;777;748
82;194;230;328
170;350;317;123
233;121;89;58
122;311;85;66
860;619;927;618
200;346;257;66
801;577;923;905
190;148;87;139
61;78;230;349
178;85;167;64
274;147;323;341
127;338;245;115
100;171;93;64
646;713;798;902
98;126;67;239
218;127;162;138
262;284;118;56
177;347;67;332
117;88;304;202
349;248;209;341
253;142;298;350
300;232;251;348
179;224;111;205
122;90;80;102
184;228;136;141
303;236;108;164
241;271;230;336
303;336;115;230
928;881;562;683
66;70;167;217
321;292;114;213
192;308;134;313
296;350;70;144
58;136;214;227
120;297;228;112
167;170;204;315
108;68;284;250
120;242;102;115
282;236;325;231
308;141;121;60
594;654;757;888
343;190;68;177
250;94;211;104
751;899;640;639
105;120;348;51
775;557;901;694
160;191;269;183
651;941;835;948
915;689;662;728
340;202;300;160
301;246;256;336
834;850;789;839
53;212;327;258
281;231;277;280
73;229;173;127
146;139;234;294
560;647;668;564
144;221;173;302
60;289;73;344
83;185;62;345
748;586;699;857
670;872;745;905
287;274;259;342
783;558;950;791
324;230;123;163
280;164;195;179
146;144;52;102
275;274;342;183
154;310;263;238
337;191;221;291
217;115;232;252
162;190;265;267
605;606;798;774
281;60;327;160
746;788;900;916
102;101;76;150
304;84;124;295
555;686;628;703
863;829;950;851
258;247;246;286
597;920;878;725
177;115;149;325
852;578;641;669
178;63;308;105
160;319;333;134
870;593;563;588
69;146;206;332
187;176;278;287
67;86;214;131
172;209;289;190
213;102;316;267
258;266;286;325
97;197;296;109
222;281;120;320
198;302;116;160
215;143;187;56
764;931;880;931
144;153;349;293
691;614;571;695
571;737;757;772
886;561;669;628
76;256;64;345
169;325;252;77
138;283;294;241
228;226;325;334
662;851;818;728
252;277;268;218
287;154;296;295
889;866;907;646
206;346;92;124
273;60;298;159
697;678;564;703
266;338;220;80
883;918;652;716
863;813;791;916
53;147;322;55
76;330;105;279
213;208;191;98
90;346;273;55
321;279;140;85
280;342;300;302
340;347;147;51
178;134;66;77
245;328;212;253
236;73;134;263
137;208;348;157
99;178;226;205
102;143;248;107
919;773;575;632
941;763;634;810
271;145;348;208
258;241;291;126
259;213;99;306
344;298;290;237
834;656;744;852
223;277;177;257
225;268;190;332
265;166;233;345
161;200;213;88
918;882;640;570
174;237;122;344
218;93;297;271
632;685;595;792
211;222;144;67
292;160;95;271
292;130;252;90
262;320;71;209
152;153;221;330
630;737;725;933
116;198;346;209
81;241;325;327
250;295;82;194
278;109;210;75
71;199;247;320
341;137;141;349
98;252;51;142
809;605;598;661
610;900;781;897
120;122;252;326
292;265;240;265
134;251;212;215
192;223;95;84
638;672;942;702
240;160;261;101
332;135;294;308
327;284;98;310
202;130;281;274
264;118;97;345
734;884;573;660
213;337;214;114
92;275;248;121
189;320;125;149
330;263;84;155
132;131;107;131
786;771;920;702
114;66;337;311
580;666;943;824
97;218;255;73
64;294;135;213
94;226;187;207
293;346;101;168
260;186;97;200
150;171;181;153
191;336;174;241
180;147;233;187
340;76;70;346
180;215;155;341
585;756;906;890
608;881;938;616
686;774;587;913
104;242;322;220
142;145;267;214
341;304;271;172
332;109;268;229
214;209;282;339
225;300;167;342
78;93;300;172
55;204;111;164
621;647;551;821
678;775;902;629
758;879;811;942
117;236;141;108
596;678;617;871
156;311;143;192
202;315;295;103
874;728;770;629
586;862;683;602
305;306;255;69
225;105;341;82
784;905;599;759
82;296;270;99
268;197;274;278
309;309;137;107
147;51;111;267
330;92;270;61
192;317;206;88
149;325;194;127
134;272;83;226
220;221;95;136
339;256;184;248
107;192;149;329
348;140;154;167
705;763;789;946
278;51;56;64
177;214;229;348
152;345;208;234
607;695;590;691
294;147;170;238
199;58;73;307
138;231;321;330
814;805;747;890
247;330;316;82
66;58;202;199
566;924;655;880
96;216;290;127
213;312;125;169
117;333;297;133
333;110;176;153
54;321;333;159
75;257;313;58
154;308;258;66
214;151;229;309
219;273;254;343
283;329;308;331
282;315;240;289
735;914;550;737
118;80;218;226
253;346;86;153
584;823;670;729
947;717;724;864
566;556;658;744
861;940;912;815
72;272;193;190
255;105;294;315
177;217;280;208
226;77;282;320
192;291;195;58
649;782;706;582
108;268;246;123
238;346;329;85
193;271;136;55
288;58;53;284
276;104;323;330
197;145;186;167
222;299;162;74
104;93;338;139
50;143;313;149
832;699;904;818
84;137;261;148
109;160;109;81
76;169;85;281
239;55;83;177
708;804;759;569
305;97;263;338
72;220;93;343
312;141;179;319
858;689;679;839
78;316;250;171
241;206;230;342
163;317;110;152
296;285;117;241
882;634;567;937
274;330;233;164
219;204;281;58
135;250;132;301
261;53;132;120
151;59;237;245
228;211;273;101
58;212;139;204
131;281;346;234
165;275;301;150
216;332;204;349
89;331;256;218
878;683;779;817
195;96;205;79
216;101;126;261
216;254;265;285
948;651;852;649
333;330;320;128
339;251;166;265
112;181;110;241
74;225;241;239
915;727;799;696
674;901;776;589
81;110;341;296
710;755;663;663
101;123;300;296
331;125;81;76
