1D;2D;3D;4D
270;54;89;237
239;177;299;280
328;167;336;89
301;229;225;90
193;169;60;250
278;225;184;192
298;344;65;256
829;855;705;618
214;197;294;87
243;175;110;50
237;333;333;105
295;339;337;72
285;287;185;283
148;151;338;216
175;260;54;247
884;846;769;934
152;273;52;160
250;94;240;178
332;287;108;253
116;79;74;302
923;829;770;669
324;132;316;175
342;111;210;115
116;108;134;200
160;339;95;265
671;878;659;673
278;111;132;274
76;106;332;262
271;159;180;344
219;132;216;62
207;234;342;301
950;851;829;555
176;190;244;97
81;76;55;260
190;90;120;94
316;155;207;117
243;166;233;192
243;226;219;253
567;555;906;720
844;864;726;556
247;238;272;174
768;696;570;911
56;229;272;218
286;103;197;159
344;200;299;212
305;210;244;174
728;654;734;589
243;350;212;230
239;264;193;134
856;717;865;795
671;589;819;743
131;78;92;191
100;88;342;144
108;162;273;173
137;330;125;348
888;799;826;592
208;305;298;348
723;810;847;644
328;157;86;138
159;208;114;334
635;651;761;665
201;182;69;100
732;930;867;861
272;224;348;230
194;61;263;252
307;167;93;136
252;130;258;165
90;237;79;205
67;170;310;137
679;835;550;669
233;173;277;110
131;202;330;257
850;836;875;726
810;884;639;741
340;155;114;207
847;936;721;851
310;329;159;159
942;883;714;831
159;312;225;336
268;199;340;336
188;223;221;168
262;121;69;302
158;145;123;341
167;305;71;256
248;162;114;81
56;64;52;157
90;184;204;345
205;328;340;192
245;289;163;239
87;268;186;289
914;687;803;907
201;227;62;93
272;306;199;79
247;158;160;188
211;181;71;333
259;147;198;294
614;830;906;874
210;131;131;295
103;229;240;230
182;287;288;318
285;169;188;64
338;209;289;335
194;305;271;212
894;803;941;664
216;66;77;79
868;749;918;621
345;95;149;205
111;118;63;221
149;172;193;60
110;335;158;305
62;116;304;318
120;154;78;219
231;219;177;267
306;267;276;118
157;183;199;206
320;346;301;183
276;319;63;254
778;928;877;891
222;117;154;105
791;662;788;795
115;142;309;231
310;227;304;233
287;280;286;160
245;83;108;226
345;57;344;243
126;148;70;62
305;67;249;326
199;307;72;222
142;328;311;101
322;179;232;279
320;190;212;187
166;157;52;307
772;663;858;777
127;221;109;187
335;293;223;261
701;751;879;583
342;62;112;214
187;129;236;229
205;349;262;321
102;170;191;215
910;931;937;758
794;713;779;709
211;310;77;128
56;186;95;52
190;213;55;243
869;932;727;658
645;770;711;658
824;919;929;630
125;311;209;239
226;245;121;139
202;240;346;54
197;320;269;145
307;123;298;327
211;79;255;249
275;214;144;83
255;103;316;284
191;97;66;144
305;96;235;60
231;267;219;205
257;162;331;204
335;273;225;60
153;141;298;235
60;291;173;217
75;96;334;267
161;299;111;168
226;178;331;115
224;299;159;238
172;143;236;265
200;200;241;326
79;293;235;181
266;289;144;322
267;342;309;157
69;72;184;239
119;296;102;337
708;557;573;757
103;192;129;341
267;86;272;319
254;155;110;69
64;298;316;284
271;284;247;268
154;114;84;277
59;322;270;138
680;903;551;560
213;321;64;146
331;340;276;229
236;115;115;342
235;212;253;139
866;783;620;694
259;298;256;109
195;124;71;241
300;118;85;164
307;332;63;76
703;805;864;872
659;695;754;623
55;322;91;309
110;309;212;310
204;226;210;228
202;165;184;120
233;290;244;79
108;170;235;272
50;337;133;241
132;221;55;214
75;183;122;290
321;299;267;339
329;70;78;141
276;233;204;233
241;301;220;63
236;106;317;79
338;141;57;205
151;87;280;224
228;249;87;339
203;52;64;219
135;295;184;339
92;137;275;87
182;109;57;290
140;234;137;285
135;71;224;102
776;883;661;900
133;316;307;341
114;261;334;287
197;280;193;233
294;167;73;64
304;100;137;129
261;167;349;145
852;823;634;667
692;898;699;814
157;103;254;333
53;234;155;247
643;814;747;769
217;169;280;301
190;341;103;57
322;305;252;282
80;284;295;172
144;212;143;202
214;154;336;265
334;301;159;66
57;53;304;117
327;296;148;142
149;158;173;96
282;306;170;324
697;716;618;686
636;788;564;728
738;767;791;791
113;305;99;227
131;296;88;305
166;314;165;256
594;910;636;801
339;89;119;350
156;138;310;102
317;231;150;171
58;222;206;255
213;321;219;315
270;283;223;324
260;199;276;256
223;272;76;227
887;923;614;557
182;137;106;267
253;336;200;186
340;111;60;102
201;261;121;187
296;98;182;201
175;117;99;97
256;305;303;190
128;254;205;146
218;322;334;275
264;84;328;148
140;345;245;308
180;265;176;97
342;51;147;69
878;651;918;722
107;319;338;193
127;233;339;67
317;225;326;128
316;232;267;304
345;68;59;199
212;109;310;177
587;632;604;875
249;284;232;98
257;144;164;231
273;248;71;259
93;203;251;332
206;339;267;183
242;80;306;74
321;185;178;108
330;223;291;122
594;814;652;774
889;657;685;619
208;225;258;76
323;94;205;71
236;185;247;104
303;136;152;182
204;279;214;62
849;735;842;791
230;208;130;239
203;147;277;145
173;57;236;346
294;268;303;277
72;138;210;262
927;627;736;777
113;339;278;54
243;124;104;182
89;203;273;225
902;735;667;648
104;143;60;185
239;249;266;69
120;261;133;124
121;234;78;305
341;262;153;235
330;237;316;106
63;147;201;315
58;321;334;65
266;250;292;266
207;132;162;147
252;240;327;172
236;80;347;55
285;266;234;78
77;268;210;169
58;132;272;67
858;830;659;639
152;117;217;184
202;314;58;168
619;923;665;596
176;328;247;295
744;606;774;817
84;248;70;220
120;261;168;298
181;269;298;72
219;183;149;302
227;323;71;220
150;304;303;277
120;219;124;240
83;50;269;312
163;174;89;254
61;51;333;146
593;685;709;641
111;285;325;246
100;239;135;84
724;680;774;778
668;635;726;744
338;189;275;119
668;753;631;673
311;223;323;145
696;679;838;621
217;162;107;155
273;344;239;243
255;265;70;102
187;300;288;82
660;928;680;748
257;188;128;183
321;151;299;107
245;53;254;243
331;302;258;283
137;290;324;322
199;201;124;85
225;324;237;209
813;681;559;717
203;225;63;341
775;943;801;731
204;190;243;220
324;169;204;236
164;263;323;335
258;255;117;308
337;211;219;110
172;283;147;329
110;214;108;333
85;251;187;98
785;728;746;598
112;230;316;266
880;722;806;597
333;191;233;118
192;198;51;77
248;83;316;197
87;335;146;62
788;672;622;845
638;707;735;920
193;344;59;323
201;156;209;82
154;192;97;303
56;207;163;88
776;732;582;840
898;772;934;679
806;937;946;715
314;183;68;206
88;110;276;80
239;343;290;253
70;316;259;229
168;156;139;289
296;102;264;269
243;185;145;231
176;227;273;57
201;80;245;156
179;338;273;340
295;161;66;177
213;55;82;287
316;151;80;83
254;104;202;281
264;256;134;256
72;333;165;57
651;621;829;753
705;714;707;880
152;158;179;90
166;181;87;304
741;842;575;761
299;291;285;286
131;141;334;225
269;75;200;188
164;263;162;236
281;281;340;204
801;724;631;602
79;294;140;198
102;278;344;119
889;701;843;760
117;201;146;74
266;289;55;218
169;260;292;224
199;345;169;212
215;114;279;253
265;167;297;50
132;294;344;111
197;82;195;128
209;132;141;289
569;779;856;748
134;294;232;304
172;314;350;136
200;314;108;184
713;690;931;581
949;712;566;727
605;829;748;704
591;887;569;664
833;768;644;912
52;73;286;93
75;237;282;271
326;105;327;326
343;226;269;245
111;170;66;66
252;51;241;254
331;282;155;74
160;181;277;159
123;126;204;264
186;91;151;271
118;158;325;219
757;579;875;893
79;191;246;107
223;174;102;212
269;184;156;125
342;295;306;293
216;293;259;263
175;161;336;342
305;85;212;73
189;331;228;320
563;948;676;590
249;197;135;161
50;301;106;253
154;348;73;231
244;208;303;272
70;228;246;95
53;166;241;296
183;335;51;180
135;106;315;310
142;82;90;143
295;85;238;170
296;50;154;65
198;211;144;337
152;182;341;191
201;140;340;215
65;197;74;195
669;848;718;664
57;201;183;333
322;124;258;226
90;221;111;57
305;223;345;85
237;258;295;245
948;812;786;888
645;727;567;668
177;256;287;161
338;129;238;210
199;201;137;51
